"title","fiscal_year","n","n_matched","mean_salary","male_mean","female_mean","male_n","female_n","real_male_mean","real_female_mean","gap","gap_dollars","female_share","suppressed"
"ASSISTANT TO THE COMPTROLLER",2021,1,1,,,,0.00263403289911356,0.997365967100886,,,,,,TRUE
"ASSISTANT TO THE COMPTROLLER",2022,2,2,,,,0.992875116285694,1.00712488371431,,,,,,TRUE
"ASSISTANT TO THE COMPTROLLER",2023,2,2,,,,0.992875116285694,1.00712488371431,,,,,,TRUE
"ASSISTANT TO THE COMPTROLLER",2024,1,1,,,,0.991363416248684,0.00863658375131615,,,,,,TRUE
"ASSISTANT TO THE COMPTROLLER",2025,1,1,,,,0.991363416248684,0.00863658375131615,,,,,,TRUE
"ASSISTANT TO THE DEPUTY COMMISSIONER",2016,1,1,,,,0,1,,,,,,TRUE
"ASSISTANT TO THE DEPUTY COMMISSIONER",2017,1,1,,,,0,1,,,,,,TRUE
"ASSISTANT TO THE DEPUTY COMMISSIONER",2018,1,1,,,,0,1,,,,,,TRUE
"ASSISTANT TO THE DEPUTY COMMISSIONER",2019,1,1,,,,0.996710256740462,0.0032897432595385,,,,,,TRUE
"ASSISTANT TO THE DEPUTY COMMISSIONER",2022,1,1,,,,0.996646112100617,0.00335388789938336,,,,,,TRUE
"ASSISTANT TO THE DEPUTY COMMISSIONER",2023,1,1,,,,0.996646112100617,0.00335388789938336,,,,,,TRUE
"ASSISTANT TO THE DEPUTY COMMISSIONER",2024,1,1,,,,0.996646112100617,0.00335388789938336,,,,,,TRUE
"ASSISTANT TO THE DEPUTY COMMISSIONER",2025,1,1,,,,0.996646112100617,0.00335388789938336,,,,,,TRUE
"ASSISTANT TO THE DEPUTY MAYOR",2014,9,9,,,,4.99237322385924,4.00762677614076,,,,,,TRUE
"ASSISTANT TO THE DEPUTY MAYOR",2015,9,9,,,,4.16060880615373,4.83939119384627,,,,,,TRUE
"ASSISTANT TO THE DEPUTY MAYOR",2016,7,7,,,,3.15535882478804,3.84464117521196,,,,,,TRUE
"ASSISTANT TO THE DEPUTY MAYOR",2017,6,6,,,,2.1598866301618,3.8401133698382,,,,,,TRUE
"ASSISTANT TO THE DEPUTY MAYOR",2018,6,6,,,,2.16064575853418,3.83935424146582,,,,,,TRUE
"ASSISTANT TO THE DEPUTY MAYOR",2019,5,5,,,,2.16019561226565,2.83980438773435,,,,,,TRUE
"ASSISTANT TO THE DEPUTY MAYOR",2020,2,2,,,,0.999687355349552,1.00031264465045,,,,,,TRUE
"ASSISTANT TO THE DEPUTY MAYOR",2021,7,7,,,,2.99892601581904,4.00107398418096,,,,,,TRUE
"ASSISTANT TO THE DEPUTY MAYOR",2022,7,7,,,,4.98131006550777,2.01868993449223,,,,,,TRUE
"ASSISTANT TO THE DEPUTY MAYOR",2023,5,5,,,,3.02594616373285,1.97405383626715,,,,,,TRUE
"ASSISTANT TO THE DEPUTY MAYOR",2024,4,4,,,,2.03397144164047,1.96602855835953,,,,,,TRUE
"ASSISTANT TO THE DEPUTY MAYOR",2025,5,5,,,,3.94609626566909,1.05390373433091,,,,,,TRUE
"ASSISTANT TO THE MAYOR",2014,5,5,,,,2.00520051015808,2.99479948984192,,,,,,TRUE
"ASSISTANT TO THE MAYOR",2015,4,4,,,,2.00099282888208,1.99900717111792,,,,,,TRUE
"ASSISTANT TO THE MAYOR",2016,3,3,,,,1.99795644751258,1.00204355248742,,,,,,TRUE
"ASSISTANT TO THE MAYOR",2017,2,2,,,,1.00155200610422,0.998447993895782,,,,,,TRUE
"ASSISTANT TO THE MAYOR",2018,2,2,,,,1.00155200610422,0.998447993895782,,,,,,TRUE
"ASSISTANT TO THE MAYOR",2019,1,1,,,,0.995841978091408,0.00415802190859182,,,,,,TRUE
"ASSISTANT TO THE MAYOR",2020,2,2,,,,0.998845416352553,1.00115458364745,,,,,,TRUE
"ASSISTANT TO THE MAYOR",2021,1,1,,,,0.995841978091408,0.00415802190859182,,,,,,TRUE
"ASSISTANT TO THE MAYOR",2022,3,3,,,,1.99941635541355,1.00058364458645,,,,,,TRUE
"ASSISTANT TO THE MAYOR",2023,1,1,,,,1,0,,,,,,TRUE
"ASSISTANT TO THE MAYOR",2024,1,1,,,,1,0,,,,,,TRUE
"ASSISTANT TO THE MAYOR",2025,1,1,,,,1,0,,,,,,TRUE
"ASSISTANT TO THE PRESIDENT",2014,12,12,,,,5.98268669786742,6.01731330213258,,,,,,TRUE
"ASSISTANT TO THE PRESIDENT",2015,13,13,,,,7.95484839948395,5.04515160051605,,,,,,TRUE
"ASSISTANT TO THE PRESIDENT",2016,18,18,,,,9.95602184422801,8.04397815577199,,,,,,TRUE
"ASSISTANT TO THE PRESIDENT",2017,21,21,,,,9.9605624438069,11.0394375561931,,,,,,TRUE
"ASSISTANT TO THE PRESIDENT",2018,25,25,,,,11.9550535110565,13.0449464889435,,,,,,TRUE
"ASSISTANT TO THE PRESIDENT",2019,24,24,,,,9.99369310031478,14.0063068996852,,,,,,TRUE
"ASSISTANT TO THE PRESIDENT",2020,25,25,,,,12.9641432723706,12.0358567276294,,,,,,TRUE
"ASSISTANT TO THE PRESIDENT",2021,22,22,,,,9.97593671766168,12.0240632823383,,,,,,TRUE
"ASSISTANT TO THE PRESIDENT",2022,26,26,,,,8.15349653991861,17.8465034600814,,,,,,TRUE
"ASSISTANT TO THE PRESIDENT",2023,31,31,99564.5161290323,95294.5561187996,102722.769817345,13.1802702925563,17.8197297074437,102410.695585097,110393.612582732,-0.0779500319964256,-7428.2136985456,0.574829990562701,FALSE
"ASSISTANT TO THE PRESIDENT",2024,30,30,116400.066666667,110795.027231981,120208.557696244,12.137288057979,17.862711942021,115120.529041042,124901.569167699,-0.0849634744396413,-9413.53046426375,0.595423731400699,FALSE
"ASSISTANT TO THE PRESIDENT",2025,34,34,113148.235294118,110786.417366798,114971.356759057,14.8117150567539,19.1882849432461,110786.417366798,114971.356759057,-0.0377748418238261,-4184.93939225916,0.56436132186018,FALSE
"ASSISTANT TO THE PUBLIC ADVOCATE",2014,11,11,,,,6.00480967098151,4.99519032901849,,,,,,TRUE
"ASSISTANT TO THE PUBLIC ADVOCATE",2015,18,18,,,,12.6685182826195,5.3314817173805,,,,,,TRUE
"ASSISTANT TO THE PUBLIC ADVOCATE",2016,16,16,,,,10.7292526563967,5.2707473436033,,,,,,TRUE
"ASSISTANT TO THE PUBLIC ADVOCATE",2017,20,20,,,,10.9430934644802,9.05690653551981,,,,,,TRUE
"ASSISTANT TO THE PUBLIC ADVOCATE",2018,16,16,,,,8.31403570012426,7.68596429987574,,,,,,TRUE
"ASSISTANT TO THE PUBLIC ADVOCATE",2019,6,6,,,,4.05610058865629,1.94389941134371,,,,,,TRUE
"ASSISTANT TO THE PUBLIC ADVOCATE",2020,25,25,,,,13.9793207803749,11.0206792196251,,,,,,TRUE
"ASSISTANT TO THE PUBLIC ADVOCATE",2021,21,21,,,,12.0026885885696,8.99731141143045,,,,,,TRUE
"ASSISTANT TO THE PUBLIC ADVOCATE",2022,20,20,,,,9.98664065092226,10.0133593490777,,,,,,TRUE
"ASSISTANT TO THE PUBLIC ADVOCATE",2023,24,24,,,,12.4054404485186,11.5945595514814,,,,,,TRUE
"ASSISTANT TO THE PUBLIC ADVOCATE",2024,22,22,,,,9.62849800717475,12.3715019928253,,,,,,TRUE
"ASSISTANT TO THE PUBLIC ADVOCATE",2025,21,21,,,,10.3733884493131,10.6266115506869,,,,,,TRUE
"ASSISTANT TRANSPORTATION SPECIALIST",2020,43,43,61117.8604651163,61209.7170968347,60857.2959376647,31.7922871226102,11.2077128773898,74257.4732932251,73829.9283533648,0.0057576015032464,352.421159170022,0.260644485520693,FALSE
"ASSISTANT TRANSPORTATION SPECIALIST",2021,38,38,61571.7105263158,62401.5706787132,59066.9163020639,28.5433420590986,9.45665794090138,74172.494125622,70208.81773939,0.053438628873918,3334.65437664932,0.248859419497405,FALSE
"ASSISTANT TRANSPORTATION SPECIALIST",2022,26,26,,,,20.0130403758267,5.98695962417327,,,,,,TRUE
"ASSISTANT TRANSPORTATION SPECIALIST",2023,20,20,,,,14.0178240485982,5.98217595140183,,,,,,TRUE
"ASSISTANT TRANSPORTATION SPECIALIST",2024,13,13,,,,10.8699105496883,2.1300894503117,,,,,,TRUE
"ASSISTANT TRANSPORTATION SPECIALIST",2025,6,6,,,,4.00107601806529,1.99892398193471,,,,,,TRUE
"ASSISTANT URBAN DESIGNER",2014,4,4,,,,1.69416483340392,2.30583516659607,,,,,,TRUE
"ASSISTANT URBAN DESIGNER",2015,5,5,,,,2.57648367225132,2.42351632774868,,,,,,TRUE
"ASSISTANT URBAN DESIGNER",2016,8,8,,,,3.28660408383457,4.71339591616543,,,,,,TRUE
"ASSISTANT URBAN DESIGNER",2017,20,20,,,,5.72128553588822,14.2787144641118,,,,,,TRUE
"ASSISTANT URBAN DESIGNER",2018,19,19,,,,7.62398563083272,11.3760143691673,,,,,,TRUE
"ASSISTANT URBAN DESIGNER",2019,17,17,,,,7.48475398613453,9.51524601386547,,,,,,TRUE
"ASSISTANT URBAN DESIGNER",2020,17,17,,,,6.74113360122663,10.2588663987734,,,,,,TRUE
"ASSISTANT URBAN DESIGNER",2021,15,15,,,,6.69868302170445,8.30131697829555,,,,,,TRUE
"ASSISTANT URBAN DESIGNER",2022,17,17,,,,7.84097358342779,9.15902641657221,,,,,,TRUE
"ASSISTANT URBAN DESIGNER",2023,8,8,,,,2.71514589197206,5.28485410802794,,,,,,TRUE
"ASSISTANT URBAN DESIGNER",2024,5,5,,,,3.00857678723217,1.99142321276783,,,,,,TRUE
"ASSISTANT URBAN DESIGNER",2025,6,6,,,,4.00288888895879,1.99711111104121,,,,,,TRUE
"ASSISTANT VICE PRESIDENT",2014,10,10,,,,3.01222646599271,6.98777353400729,,,,,,TRUE
"ASSISTANT VICE PRESIDENT",2015,10,10,,,,4.00675438748722,5.99324561251278,,,,,,TRUE
"ASSISTANT VICE PRESIDENT",2016,9,9,,,,4.00484124859667,4.99515875140333,,,,,,TRUE
"ASSISTANT VICE PRESIDENT",2017,11,11,,,,5.99294463974035,5.00705536025965,,,,,,TRUE
"ASSISTANT VICE PRESIDENT",2018,10,10,,,,5.98937026241821,4.01062973758179,,,,,,TRUE
"ASSISTANT VICE PRESIDENT",2019,13,13,,,,8.97829177133168,4.02170822866832,,,,,,TRUE
"ASSISTANT VICE PRESIDENT",2020,10,10,,,,6.98854989361422,3.01145010638578,,,,,,TRUE
"ASSISTANT VICE PRESIDENT",2021,9,9,,,,6.98427242263795,2.01572757736205,,,,,,TRUE
"ASSISTANT VICE PRESIDENT",2022,10,10,,,,7.05411455121011,2.94588544878989,,,,,,TRUE
"ASSISTANT VICE PRESIDENT",2023,10,10,,,,6.86992450643141,3.13007549356859,,,,,,TRUE
"ASSISTANT VICE PRESIDENT",2024,15,15,,,,7.90310408167627,7.09689591832373,,,,,,TRUE
"ASSISTANT VICE PRESIDENT",2025,13,13,,,,5.11137851052336,7.88862148947664,,,,,,TRUE
"ASSOC ADM FOR PURCHASING MATERIALS MGT & ENVIR CONTROL",2021,1,1,,,,0.995999198571158,0.00400080142884166,,,,,,TRUE
"ASSOC ADM FOR PURCHASING MATERIALS MGT & ENVIR CONTROL",2022,1,1,,,,0.995999198571158,0.00400080142884166,,,,,,TRUE
"ASSOC COMMISSIONER FOR PLANNING REVIEW AND EVALUATION",2023,1,1,,,,0.0048597670543963,0.995140232945604,,,,,,TRUE
"ASSOC COMMISSIONER FOR PLANNING REVIEW AND EVALUATION",2024,1,1,,,,0.0048597670543963,0.995140232945604,,,,,,TRUE
"ASSOC COMMISSIONER FOR PLANNING REVIEW AND EVALUATION",2025,1,1,,,,0.0048597670543963,0.995140232945604,,,,,,TRUE
"ASSOC INSPECTOR",2014,4,4,,,,2.98045798802125,1.01954201197875,,,,,,TRUE
"ASSOC INSPECTOR",2015,4,4,,,,2.98045798802125,1.01954201197875,,,,,,TRUE
"ASSOC INSPECTOR",2016,4,4,,,,2.98045798802125,1.01954201197875,,,,,,TRUE
"ASSOC INSPECTOR",2017,4,4,,,,2.98045798802125,1.01954201197875,,,,,,TRUE
"ASSOC INSPECTOR",2018,4,4,,,,2.98045798802125,1.01954201197875,,,,,,TRUE
"ASSOC INSPECTOR",2019,3,3,,,,2.98643560462394,0.013564395376058,,,,,,TRUE
"ASSOC INSPECTOR",2020,2,2,,,,1.99135396943399,0.00864603056601407,,,,,,TRUE
"ASSOC INSPECTOR",2021,6,6,,,,5.69990692242489,0.300093077575109,,,,,,TRUE
"ASSOC INSPECTOR",2022,5,5,,,,4.99525779933415,0.0047422006658541,,,,,,TRUE
"ASSOC INSPECTOR",2023,3,3,,,,2.99525779933415,0.0047422006658541,,,,,,TRUE
"ASSOC INSPECTOR",2024,14,14,,,,12.0845096018546,1.91549039814541,,,,,,TRUE
"ASSOC INSPECTOR",2025,18,18,,,,15.0761657591551,2.92383424084486,,,,,,TRUE
"ASSOC SPVR OF SCHOOL SECURITY",2014,28,28,,,,15.0180262058348,12.9819737941652,,,,,,TRUE
"ASSOC SPVR OF SCHOOL SECURITY",2015,29,29,,,,15.9426435177511,13.0573564822489,,,,,,TRUE
"ASSOC SPVR OF SCHOOL SECURITY",2016,31,31,70983.8709677419,71618.5055204213,70311.9235080838,15.9426435177511,15.0573564822489,93203.6500357475,91503.2764837445,0.0182436369321464,1306.58201233749,0.48572117684674,FALSE
"ASSOC SPVR OF SCHOOL SECURITY",2017,32,32,74180.6875,75253.9604136988,73115.2385064284,15.9414684435555,16.0585315564445,96237.3708274994,93502.2991826933,0.028420057835003,2138.72190727034,0.501829111138891,FALSE
"ASSOC SPVR OF SCHOOL SECURITY",2018,30,30,74548.6666666667,75407.060808324,73696.7674058779,14.9430371345124,15.0569628654876,94749.0744439317,92600.0884581069,0.0226808124347059,1710.29340244606,0.501898762182919,FALSE
"ASSOC SPVR OF SCHOOL SECURITY",2019,31,31,74878.6451612903,75891.4259160345,74151.7570021037,12.9527709291945,18.0472290708055,93696.6591945274,91548.8386288652,0.0229231285739131,1739.66891393086,0.582168679703404,FALSE
"ASSOC SPVR OF SCHOOL SECURITY",2020,33,33,74998,75822.9946174547,74393.1393725271,13.9597352790884,19.0402647209116,91985.7869774267,90251.1369463636,0.0188578049725088,1429.85524492754,0.576977718815504,FALSE
"ASSOC SPVR OF SCHOOL SECURITY",2021,31,31,75008.2903225807,75778.8290557627,74454.499387557,12.9631763131852,18.0368236868148,90073.1294397121,88498.9890219792,0.0174762487716882,1324.32966820574,0.581833022155317,FALSE
"ASSOC SPVR OF SCHOOL SECURITY",2022,33,33,75888.1515151515,76417.8964593754,75441.473584811,15.0962990372519,17.9037009627481,86468.2417903365,85363.4015222936,0.0127774110490393,976.422874564363,0.542536392810548,FALSE
"ASSOC SPVR OF SCHOOL SECURITY",2023,31,31,80969.2580645161,80805.5237825045,81061.3334030851,11.158045929467,19.841954070533,86839.6919480676,87114.6042016947,-0.00316574422893555,-255.809620580578,0.640063034533321,FALSE
"ASSOC SPVR OF SCHOOL SECURITY",2024,32,32,81517.625,81128.2196895441,81754.9061531088,12.116101656786,19.883898343214,84295.5122097969,84946.6648745945,-0.00772464212776846,-626.686463564707,0.621371823225438,FALSE
"ASSOC SPVR OF SCHOOL SECURITY",2025,29,29,,,,11.0224781573043,17.9775218426957,,,,,,TRUE
"ASSOC SUPVR OF SCHL SEC",2014,3,3,,,,0.0099359368609841,2.99006406313902,,,,,,TRUE
"ASSOC SUPVR OF SCHL SEC",2015,4,4,,,,1.00993593686098,2.99006406313902,,,,,,TRUE
"ASSOC SUPVR OF SCHL SEC",2016,4,4,,,,1.00993593686098,2.99006406313902,,,,,,TRUE
"ASSOC SUPVR OF SCHL SEC",2017,4,4,,,,1.00993593686098,2.99006406313902,,,,,,TRUE
"ASSOC SUPVR OF SCHL SEC",2018,3,3,,,,1.00799604135667,1.99200395864333,,,,,,TRUE
"ASSOC SUPVR OF SCHL SEC",2019,4,4,,,,2.00431235448475,1.99568764551525,,,,,,TRUE
"ASSOC SUPVR OF SCHL SEC",2020,4,4,,,,2.00431235448475,1.99568764551525,,,,,,TRUE
"ASSOC SUPVR OF SCHL SEC",2021,4,4,,,,2.00431235448475,1.99568764551525,,,,,,TRUE
"ASSOC SUPVR OF SCHL SEC",2022,4,4,,,,2.00431235448475,1.99568764551525,,,,,,TRUE
"ASSOC SUPVR OF SCHL SEC",2023,4,4,,,,2.00431235448475,1.99568764551525,,,,,,TRUE
"ASSOC SUPVR OF SCHL SEC",2024,3,3,,,,1.99782801316508,1.00217198683492,,,,,,TRUE
"ASSOC SUPVR OF SCHL SEC",2025,2,2,,,,1.00151170003701,0.998488299962989,,,,,,TRUE
"ASSOC WATER USE INSPECTOR MGRL",2015,1,1,,,,0.995084354897439,0.00491564510256099,,,,,,TRUE
"ASSOC WATER USE INSPECTOR MGRL",2016,1,1,,,,0.995084354897439,0.00491564510256099,,,,,,TRUE
"ASSOC WATER USE INSPECTOR MGRL",2017,1,1,,,,0.995084354897439,0.00491564510256099,,,,,,TRUE
"ASSOC WATER USE INSPECTOR MGRL",2018,1,1,,,,0.995084354897439,0.00491564510256099,,,,,,TRUE
"ASSOC WATER USE INSPECTOR MGRL",2019,1,1,,,,0.995084354897439,0.00491564510256099,,,,,,TRUE
"ASSOC WATER USE INSPECTOR MGRL",2020,1,1,,,,0.995084354897439,0.00491564510256099,,,,,,TRUE
"ASSOC WATER USE INSPECTOR MGRL",2021,1,1,,,,0.995084354897439,0.00491564510256099,,,,,,TRUE
"ASSOC WATER USE INSPECTOR MGRL",2022,1,1,,,,0.995084354897439,0.00491564510256099,,,,,,TRUE
"ASSOC WATER USE INSPECTOR MGRL",2023,1,1,,,,0.995084354897439,0.00491564510256099,,,,,,TRUE
"ASSOC WATER USE INSPECTOR MGRL",2024,1,1,,,,0.995084354897439,0.00491564510256099,,,,,,TRUE
"ASSOC WATER USE INSPECTOR MGRL",2025,1,1,,,,0.995084354897439,0.00491564510256099,,,,,,TRUE
"ASSOCIATE ADMINISTRATOR",2014,9,9,,,,6.98197673625439,2.01802326374561,,,,,,TRUE
"ASSOCIATE ADMINISTRATOR",2015,9,9,,,,7.97123790473545,1.02876209526455,,,,,,TRUE
"ASSOCIATE ADMINISTRATOR",2016,11,11,,,,7.98267036218432,3.01732963781568,,,,,,TRUE
"ASSOCIATE ADMINISTRATOR",2017,9,9,,,,5.99492853876026,3.00507146123974,,,,,,TRUE
"ASSOCIATE ADMINISTRATOR",2018,12,12,,,,6.99604604715766,5.00395395284234,,,,,,TRUE
"ASSOCIATE ADMINISTRATOR",2019,9,9,,,,5.99546955543493,3.00453044456507,,,,,,TRUE
"ASSOCIATE ADMINISTRATOR",2020,11,11,,,,5.99750392055652,5.00249607944348,,,,,,TRUE
"ASSOCIATE ADMINISTRATOR",2021,10,10,,,,4.99756018087573,5.00243981912427,,,,,,TRUE
"ASSOCIATE ADMINISTRATOR",2022,10,10,,,,4.80917763557907,5.19082236442093,,,,,,TRUE
"ASSOCIATE ADMINISTRATOR",2023,15,15,,,,4.82046471289842,10.1795352871016,,,,,,TRUE
"ASSOCIATE ADMINISTRATOR",2024,16,16,,,,4.82149854374345,11.1785014562565,,,,,,TRUE
"ASSOCIATE ADMINISTRATOR",2025,14,14,,,,3.02637814057281,10.9736218594272,,,,,,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2014,13,13,,,,10.9393265141996,2.06067348580037,,,,,,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2015,13,13,,,,10.9390196910857,2.06098030891435,,,,,,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2016,15,15,,,,12.9311270568678,2.06887294313221,,,,,,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2017,15,15,,,,12.9328330945921,2.06716690540791,,,,,,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2018,13,13,,,,10.9348389946005,2.06516100539954,,,,,,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2019,16,16,,,,13.9212107388228,2.07878926117715,,,,,,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2020,15,15,,,,12.9253687607314,2.07463123926856,,,,,,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2021,15,15,,,,12.9253687607314,2.07463123926856,,,,,,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2022,19,19,,,,16.8873452351404,2.11265476485961,,,,,,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2023,24,24,,,,21.0558731515158,2.94412684848421,,,,,,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2024,22,22,,,,19.9112753490516,2.08872465094837,,,,,,TRUE
"ASSOCIATE AIR POLLUTION INSPR",2025,23,23,,,,20.9063088434922,2.09369115650777,,,,,,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2014,10,10,,,,2.01601391752115,7.98398608247885,,,,,,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2015,7,7,,,,2.00172802609492,4.99827197390508,,,,,,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2016,7,7,,,,1.023356798464,5.976643201536,,,,,,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2017,9,9,,,,3.013079322018,5.986920677982,,,,,,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2018,11,11,,,,3.01632756686249,7.98367243313751,,,,,,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2019,12,12,,,,5.00537267457091,6.99462732542909,,,,,,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2020,13,13,,,,5.01291407980463,7.98708592019537,,,,,,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2021,14,14,,,,4.09891425185962,9.90108574814038,,,,,,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2022,10,10,,,,3.05289503720127,6.94710496279873,,,,,,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2023,13,13,,,,5.81553882278664,7.18446117721336,,,,,,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2024,15,15,,,,6.81292237996647,8.18707762003353,,,,,,TRUE
"ASSOCIATE ARTS PROGRAMS SPECIALIST",2025,15,15,,,,5.8228506543755,9.1771493456245,,,,,,TRUE
"ASSOCIATE BENEFITS OPPORTUNITY SPECIALIST",2024,528,528,72433.4507575758,72883.0336030919,72271.699450003,139.702141565099,388.297858434901,75728.4292997778,75093.2283085175,0.00838788018097762,611.334153088901,0.735412610672161,FALSE
"ASSOCIATE BENEFITS OPPORTUNITY SPECIALIST",2025,516,516,75137.2112403101,75196.7451220201,75114.6959736706,141.596565225799,374.403434774201,75196.7451220201,75114.6959736706,0.0010911263275602,82.0491483494698,0.725588051887987,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2014,32,32,55307.65625,57200.5040236593,54592.3135827212,8.77656976025455,23.2234302397454,75232.5842108597,71802.1790014112,0.0455973331958635,2608.19044093812,0.725732194992045,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2015,33,33,57701.1515151515,58983.3773057515,57179.2701897593,9.54604279606346,23.4539572039365,77203.6025680032,74842.1988109554,0.0305867042275363,1804.1071159922,0.710725975876865,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2016,54,54,60002.8148148148,60180.8065825045,59922.792141407,16.7479942038913,37.2520057961087,78318.736125894,77982.9585569895,0.00428732108706005,258.014441097454,0.689851959187198,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2017,48,48,60364.2916666667,60217.8497896403,60423.2402760118,13.7763598429256,34.2236401570744,77008.6718198202,77271.3322870265,-0.00341079077198943,-205.390486371551,0.712992503272383,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2018,46,46,61280.9347826087,60863.7130094517,61459.2463062207,13.7730839411553,32.2269160588447,76475.3381586523,77223.6265558468,-0.00978470203874308,-595.533296769056,0.700585131714016,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2019,60,60,59472.0333333333,58837.088260591,59755.0744316093,18.4996968720347,41.5003031279653,72641.1256635272,73774.484753477,-0.0156021686007389,-917.986171018296,0.691671718799422,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2020,56,56,63601.7321428571,63999.701911003,63428.2308421518,17.0018630322462,38.9981369677538,77642.1846209844,76948.8960445002,0.00892927704016238,571.471068851155,0.696395302995603,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2021,53,53,66041.641509434,65395.8118711137,66373.4230332672,17.9871317389903,35.0128682610097,77731.5445603859,78893.5643203582,-0.014949140230574,-977.611162153516,0.660620155868107,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2022,52,52,65256.4038461538,64421.7105948936,65767.0728948048,19.7380218931385,32.2619781068614,72894.3389750023,74416.6409230306,-0.0208836786152945,-1345.36229991127,0.620422655901182,FALSE
"ASSOCIATE CALL CENTER REPRESENTATIVE NON SPVR",2023,56,56,65951.3392857143,65383.301811175,66311.7812482953,21.7395766643367,34.2604233356633,70265.812558959,71263.6263781808,-0.0142005590326673,-928.479437120295,0.61179327385113,FALSE
