"agency","fiscal_year","n","median_salary","mean_salary","real_median","wage_index","cpi_index","rent_index","suppressed"
"DEPARTMENT OF EDUCATION ADMIN",2020,12133,72903,73617.9374433391,88443.352334591,128.622088920254,108.414239794744,117.935753675601,FALSE
"DEPARTMENT OF EDUCATION ADMIN",2021,11732,74294,74893.8042558819,88308.2143387259,131.076217360621,110.65187123857,119.137579303534,FALSE
"DEPARTMENT OF EDUCATION ADMIN",2022,11388,75029.5,75279.8179662803,84897.2459070104,132.373853211009,116.237048769221,119.968709204972,FALSE
"DEPARTMENT OF EDUCATION ADMIN",2023,11474,75381,77924.4995642322,81010.090799691,132.994001411433,122.385199421188,125.45294384081,FALSE
"DEPARTMENT OF EDUCATION ADMIN",2024,11685,79971,82952.8200256768,83093.1139956776,141.092095977417,126.5824846726,131.901715171281,FALSE
"DEPARTMENT OF EDUCATION ADMIN",2025,12178,82370,85642.2960256204,82370,145.324629498941,131.524337931956,138.829406942636,FALSE
"DEPARTMENT OF FINANCE",2014,1766,60009,66634.9580973953,78926.4399495874,100,100,100,FALSE
"DEPARTMENT OF FINANCE",2015,1827,65381,69135.7569786535,85577.4791147203,108.951990534753,100.484295953631,102.913721782668,FALSE
"DEPARTMENT OF FINANCE",2016,1834,67516,71133.5468920393,87864.6879055472,112.509790198137,101.0644595854,106.641178909451,FALSE
"DEPARTMENT OF FINANCE",2017,1901,67502,73251.9321409784,86323.8953788715,112.486460364279,102.847025381756,109.624915604859,FALSE
"DEPARTMENT OF FINANCE",2018,1857,70154,74590.2563274098,88148.5963951779,116.905797463714,104.675046235713,112.134414076345,FALSE
"DEPARTMENT OF FINANCE",2019,1921,69761,75737.0583029673,86127.9461174073,116.250895698978,106.530687797474,114.748740835409,FALSE
"DEPARTMENT OF FINANCE",2020,1969,70457,78106.373285932,85475.9512700201,117.410721725075,108.414239794744,117.935753675601,FALSE
"DEPARTMENT OF FINANCE",2021,1878,71786.5,79166.5686900959,85327.7199858259,119.626222733257,110.65187123857,119.137579303534,FALSE
"DEPARTMENT OF FINANCE",2022,1641,76198,81904.0652041438,86219.4249411549,126.977620023663,116.237048769221,119.968709204972,FALSE
"DEPARTMENT OF FINANCE",2023,1612,83264,87634.415012407,89481.7553540742,138.752520455265,122.385199421188,125.45294384081,FALSE
"DEPARTMENT OF FINANCE",2024,1630,85953,92450.5595092025,89308.65472822,143.233514972754,126.5824846726,131.901715171281,FALSE
"DEPARTMENT OF FINANCE",2025,1690,87516.5,93761.4976331362,87516.5,145.83895748971,131.524337931956,138.829406942636,FALSE
"DEPARTMENT OF INVESTIGATION",2014,203,68000,75290.7733990148,89436.54979373,100,100,100,FALSE
"DEPARTMENT OF INVESTIGATION",2015,250,67357.5,75935.484,88164.528677594,99.0551470588235,100.484295953631,102.913721782668,FALSE
"DEPARTMENT OF INVESTIGATION",2016,309,69027,77339.3883495146,89831.0891056373,101.510294117647,101.0644595854,106.641178909451,FALSE
"DEPARTMENT OF INVESTIGATION",2017,345,67812,78303.1565217391,86720.3341150193,99.7235294117647,102.847025381756,109.624915604859,FALSE
"DEPARTMENT OF INVESTIGATION",2018,362,67906,78012.9889502762,85323.9813383549,99.8617647058824,104.675046235713,112.134414076345,FALSE
"DEPARTMENT OF INVESTIGATION",2019,353,72173,81356.8640226629,89105.8364291171,106.136764705882,106.530687797474,114.748740835409,FALSE
"DEPARTMENT OF INVESTIGATION",2020,358,74049,81707.9162011173,89833.6391784169,108.895588235294,108.414239794744,117.935753675601,FALSE
"DEPARTMENT OF INVESTIGATION",2021,326,75253.5,83053.5879754601,89448.7065946013,110.666911764706,110.65187123857,119.137579303534,FALSE
"DEPARTMENT OF INVESTIGATION",2022,281,77000,85239.8007117438,87126.9025495278,113.235294117647,116.237048769221,119.968709204972,FALSE
"DEPARTMENT OF INVESTIGATION",2023,269,77000,87315.9219330855,82749.9899387937,113.235294117647,122.385199421188,125.45294384081,FALSE
"DEPARTMENT OF INVESTIGATION",2024,266,91294,100475.015037594,94858.1704508059,134.255882352941,126.5824846726,131.901715171281,FALSE
"DEPARTMENT OF INVESTIGATION",2025,253,97616,107153.450592885,97616,143.552941176471,131.524337931956,138.829406942636,FALSE
"DEPARTMENT OF PROBATION",2014,949,56646,56771.2212855637,74503.2764649357,100,100,100,FALSE
"DEPARTMENT OF PROBATION",2015,932,61070,60326.7972103004,79934.7922108253,107.809907142605,100.484295953631,102.913721782668,FALSE
"DEPARTMENT OF PROBATION",2016,911,62517,62174.9473106476,81359.0362846006,110.364368181337,101.0644595854,106.641178909451,FALSE
"DEPARTMENT OF PROBATION",2017,956,61925.5,61576.2677824268,79192.4740494253,109.320163824454,102.847025381756,109.624915604859,FALSE
"DEPARTMENT OF PROBATION",2018,1021,61210,60346.1155729677,76910.4482331562,108.057056102814,104.675046235713,112.134414076345,FALSE
"DEPARTMENT OF PROBATION",2019,1136,58343,62520.6839788732,72031.1171045125,102.995798467676,106.530687797474,114.748740835409,FALSE
"DEPARTMENT OF PROBATION",2020,1102,58106,63079.6297640655,70492.153008158,102.577410585037,108.414239794744,117.935753675601,FALSE
"DEPARTMENT OF PROBATION",2021,1041,58343,64271.5706051873,69348.3477691911,102.995798467676,110.65187123857,119.137579303534,FALSE
"DEPARTMENT OF PROBATION",2022,937,58047,64161.2390608324,65681.2378219798,102.473254951806,116.237048769221,119.968709204972,FALSE
"DEPARTMENT OF PROBATION",2023,980,55521.5,63586.293877551,59667.5787842433,98.0148642446069,122.385199421188,125.45294384081,FALSE
"DEPARTMENT OF PROBATION",2024,847,59869,66666.6092089729,62206.320313704,105.689722133955,126.5824846726,131.901715171281,FALSE
"DEPARTMENT OF PROBATION",2025,836,70046,79539.9509569378,70046,123.655686191435,131.524337931956,138.829406942636,FALSE
"DEPARTMENT OF SANITATION",2014,8300,69339,66183.5420481923,91197.6606786389,100,100,100,FALSE
"DEPARTMENT OF SANITATION",2015,8574,72153,67732.6294611617,94441.3797672782,104.058322156362,100.484295953631,102.913721782668,FALSE
"DEPARTMENT OF SANITATION",2016,8758,73235,68188.1895409911,95307.3407601569,105.61877154271,101.0644595854,106.641178909451,FALSE
"DEPARTMENT OF SANITATION",2017,8883,75066,70559.6261398176,95997.0005408783,108.259421105006,102.847025381756,109.624915604859,FALSE
"DEPARTMENT OF SANITATION",2018,8851,77318,73021.3635747376,97150.1721367615,111.507232581952,104.675046235713,112.134414076345,FALSE
"DEPARTMENT OF SANITATION",2019,9161,77318,73225.3368627881,95457.9283253637,111.507232581952,106.530687797474,114.748740835409,FALSE
"DEPARTMENT OF SANITATION",2020,8984,77318,74317.939421194,93799.4748611978,111.507232581952,108.414239794744,117.935753675601,FALSE
"DEPARTMENT OF SANITATION",2021,8426,83465,80919.0955091387,99209.1569949358,120.372373411788,110.65187123857,119.137579303534,FALSE
"DEPARTMENT OF SANITATION",2022,8757,83465,79347.844211488,94442.1678090434,120.372373411788,116.237048769221,119.968709204972,FALSE
"DEPARTMENT OF SANITATION",2023,9101,83465,78768.9827491485,89697.7650680703,120.372373411788,122.385199421188,125.45294384081,FALSE
"DEPARTMENT OF SANITATION",2024,9066,88979,84112.7404588573,92452.7915146916,128.324608084916,126.5824846726,131.901715171281,FALSE
"DEPARTMENT OF SANITATION",2025,8957,92093,86843.4031483757,92093,132.815587187586,131.524337931956,138.829406942636,FALSE
"DEPARTMENT OF TRANSPORTATION",2014,3260,54924,60610.1012269939,72238.4273657474,100,100,100,FALSE
"DEPARTMENT OF TRANSPORTATION",2015,3263,57437,63325.0566962918,75179.5424957127,104.575413298376,100.484295953631,102.913721782668,FALSE
"DEPARTMENT OF TRANSPORTATION",2016,3382,58873,65478.4183914843,76616.7689297838,107.189935183162,101.0644595854,106.641178909451,FALSE
"DEPARTMENT OF TRANSPORTATION",2017,3550,61104,67899.0087323944,78141.9113986335,111.251911732576,102.847025381756,109.624915604859,FALSE
"DEPARTMENT OF TRANSPORTATION",2018,3627,61104,68783.8243727598,76777.2590890177,111.251911732576,104.675046235713,112.134414076345,FALSE
"DEPARTMENT OF TRANSPORTATION",2019,3715,63728,72567.666756393,78679.5164944616,116.029422474692,106.530687797474,114.748740835409,FALSE
"DEPARTMENT OF TRANSPORTATION",2020,3868,66427.5,74359.945191314,80587.5037681034,120.944395892506,108.414239794744,117.935753675601,FALSE
"DEPARTMENT OF TRANSPORTATION",2021,3889,66770,74619.4178452044,79364.9483322574,121.567984851795,110.65187123857,119.137579303534,FALSE
"DEPARTMENT OF TRANSPORTATION",2022,3684,67044,75645.8458197611,75861.5072016954,122.066856019227,116.237048769221,119.968709204972,FALSE
"DEPARTMENT OF TRANSPORTATION",2023,3803,70403,79214.5732316592,75660.3576839077,128.182579564489,122.385199421188,125.45294384081,FALSE
"DEPARTMENT OF TRANSPORTATION",2024,3903,75558,87871.9410709712,78507.8279286918,137.568276163426,126.5824846726,131.901715171281,FALSE
"DEPARTMENT OF TRANSPORTATION",2025,3868,79351,92024.2786970012,79351,144.474182506737,131.524337931956,138.829406942636,FALSE
"DEPT OF CITYWIDE ADMIN SVCS",2014,1489,44000,53755.5083948959,57870.7086900606,100,100,100,FALSE
"DEPT OF CITYWIDE ADMIN SVCS",2015,1517,47900,57636.7640079103,62696.5211543889,108.863636363636,100.484295953631,102.913721782668,FALSE
"DEPT OF CITYWIDE ADMIN SVCS",2016,1682,49288,59124.0372889418,64142.9400066445,112.018181818182,101.0644595854,106.641178909451,FALSE
"DEPT OF CITYWIDE ADMIN SVCS",2017,1786,50799,61448.8002239642,64963.5205083004,115.452272727273,102.847025381756,109.624915604859,FALSE
"DEPT OF CITYWIDE ADMIN SVCS",2018,1874,50763,62518.243601921,63783.77852736,115.370454545455,104.675046235713,112.134414076345,FALSE
"DEPT OF CITYWIDE ADMIN SVCS",2019,1938,53579.5,64712.7846439628,66150.030661797,121.771590909091,106.530687797474,114.748740835409,FALSE
"DEPT OF CITYWIDE ADMIN SVCS",2020,1989,57583,67590.9147511313,69857.6678255044,130.870454545455,108.414239794744,117.935753675601,FALSE
"DEPT OF CITYWIDE ADMIN SVCS",2021,1839,57590,69072.3588145731,68453.3079894369,130.886363636364,110.65187123857,119.137579303534,FALSE
"DEPT OF CITYWIDE ADMIN SVCS",2022,1645,61866,70962.1589665653,70002.5058847934,140.604545454545,116.237048769221,119.968709204972,FALSE
"DEPT OF CITYWIDE ADMIN SVCS",2023,1661,61866,73681.5639072848,66485.8555526417,140.604545454545,122.385199421188,125.45294384081,FALSE
"DEPT OF CITYWIDE ADMIN SVCS",2024,1661,68959,81344.6188139676,71651.1991600447,156.725,126.5824846726,131.901715171281,FALSE
"DEPT OF CITYWIDE ADMIN SVCS",2025,1690,72272,84192.166183432,72272,164.254545454545,131.524337931956,138.829406942636,FALSE
"DEPT OF ED PARA PROFESSIONALS",2014,20544,31715,30541.4821359035,41712.9437751198,100,100,100,FALSE
"DEPT OF ED PARA PROFESSIONALS",2015,22033,33329,31986.1800027232,43624.4750220173,105.089074570393,100.484295953631,102.913721782668,FALSE
"DEPT OF ED PARA PROFESSIONALS",2016,23869,34492,32897.8841593699,44887.564654869,108.756109096642,101.0644595854,106.641178909451,FALSE
"DEPT OF ED PARA PROFESSIONALS",2017,24903,36062,34391.9749026222,46117.3345256861,113.706448052972,102.847025381756,109.624915604859,FALSE
"DEPT OF ED PARA PROFESSIONALS",2018,25127,37872,36245.9591276314,47586.2194982207,119.413526722371,104.675046235713,112.134414076345,FALSE
"DEPT OF ED PARA PROFESSIONALS",2019,25397,39830,38011.7475686102,49174.6978090385,125.587261548163,106.530687797474,114.748740835409,FALSE
"DEPT OF ED PARA PROFESSIONALS",2020,25701,40825,38998.9802342305,49527.452355317,128.724578275264,108.414239794744,117.935753675601,FALSE
"DEPT OF ED PARA PROFESSIONALS",2021,25142,42433,40754.6316522154,50437.2151053269,133.79473435283,110.65187123857,119.137579303534,FALSE
"DEPT OF ED PARA PROFESSIONALS",2022,23366,42049,40259.4786869811,47579.2094195467,132.583950811919,116.237048769221,119.968709204972,FALSE
"DEPT OF ED PARA PROFESSIONALS",2023,23636,42049,40167.5962937892,45189.0172329394,132.583950811919,122.385199421188,125.45294384081,FALSE
"DEPT OF ED PARA PROFESSIONALS",2024,24286,43126,42294.8527958496,44809.6639303947,135.979820274318,126.5824846726,131.901715171281,FALSE
"DEPT OF ED PARA PROFESSIONALS",2025,24994,44420,43333.4283428022,44420,140.059908560618,131.524337931956,138.829406942636,FALSE
"DEPT OF ED PEDAGOGICAL",2014,87176,75796,76952.5570914003,99690.1871789053,100,100,100,FALSE
"DEPT OF ED PEDAGOGICAL",2015,89681,79654,80532.8296517658,104259.471733438,105.089978362974,100.484295953631,102.913721782668,FALSE
"DEPT OF ED PEDAGOGICAL",2016,91613,82434,83070.571549671,107278.832910805,108.757718085387,101.0644595854,106.641178909451,FALSE
"DEPT OF ED PEDAGOGICAL",2017,93356,86185,86634.1754038304,110216.362822258,113.706528048974,102.847025381756,109.624915604859,FALSE
"DEPT OF ED PEDAGOGICAL",2018,94686,90973,90996.8955706234,114307.698204785,120.02348408887,104.675046235713,112.134414076345,FALSE
"DEPT OF ED PEDAGOGICAL",2019,94969,96083,93771.4454927368,118625.470489225,126.765264657766,106.530687797474,114.748740835409,FALSE
"DEPT OF ED PEDAGOGICAL",2020,95470,98486,96733.4004504008,119479.747034066,129.935616655232,108.414239794744,117.935753675601,FALSE
"DEPT OF ED PEDAGOGICAL",2021,94087,101441,101060.494138403,120576.003051857,133.83423927384,110.65187123857,119.137579303534,FALSE
"DEPT OF ED PEDAGOGICAL",2022,93986,101441,100739.758442747,114782.339240606,133.83423927384,116.237048769221,119.968709204972,FALSE
"DEPT OF ED PEDAGOGICAL",2023,93524,101441,101384.414203841,109016.1263556,133.83423927384,122.385199421188,125.45294384081,FALSE
"DEPT OF ED PEDAGOGICAL",2024,94281,107619,107652.616295968,111820.507872864,141.985065174943,126.5824846726,131.901715171281,FALSE
"DEPT OF ED PEDAGOGICAL",2025,96161,110848,111322.447790686,110848,146.245184442451,131.524337931956,138.829406942636,FALSE
"DEPT OF ENVIRONMENT PROTECTION",2014,3887,58216,65299.3931360946,76568.2085704674,100,100,100,FALSE
"DEPT OF ENVIRONMENT PROTECTION",2015,3934,60873,68151.185307575,79676.9380424033,104.56403737804,100.484295953631,102.913721782668,FALSE
"DEPT OF ENVIRONMENT PROTECTION",2016,4054,63631,70631.4417858905,82808.7854155737,109.301566579634,101.0644595854,106.641178909451,FALSE
"DEPT OF ENVIRONMENT PROTECTION",2017,4120,65488.5,73139.0981747573,83748.9618458597,112.492270166277,102.847025381756,109.624915604859,FALSE
"DEPT OF ENVIRONMENT PROTECTION",2018,4185,65938,73743.6362915171,82851.186662275,113.264394668132,104.675046235713,112.134414076345,FALSE
"DEPT OF ENVIRONMENT PROTECTION",2019,4198,68886,77379.263353977,85047.6583799504,118.328294626907,106.530687797474,114.748740835409,FALSE
"DEPT OF ENVIRONMENT PROTECTION",2020,4200,70726,79366.7425142866,85802.2925972358,121.488937749072,108.414239794744,117.935753675601,FALSE
"DEPT OF ENVIRONMENT PROTECTION",2021,4001,72647,80658.0621244688,86350.5376889846,124.788717878247,110.65187123857,119.137579303534,FALSE
"DEPT OF ENVIRONMENT PROTECTION",2022,3769,73603,80911.4249721411,83283.1351734143,126.430878109111,116.237048769221,119.968709204972,FALSE
"DEPT OF ENVIRONMENT PROTECTION",2023,3912,78181,85565.5556799591,84019.1813429198,134.294695616325,122.385199421188,125.45294384081,FALSE
"DEPT OF ENVIRONMENT PROTECTION",2024,3938,82743,92464.2180853225,85973.3344755518,142.131029270304,126.5824846726,131.901715171281,FALSE
"DEPT OF ENVIRONMENT PROTECTION",2025,3905,85995,96287.8363175416,85995,147.717122440566,131.524337931956,138.829406942636,FALSE
"DEPT OF HEALTH/MENTAL HYGIENE",2014,4180,56659,63075.5086124402,74520.3746288669,100,100,100,FALSE
"DEPT OF HEALTH/MENTAL HYGIENE",2015,4233,58857,66191.5816206,77038.1867554044,103.879348382428,100.484295953631,102.913721782668,FALSE
"DEPT OF HEALTH/MENTAL HYGIENE",2016,4381,62539,68555.270257932,81387.6668778514,110.37787465363,101.0644595854,106.641178909451,FALSE
"DEPT OF HEALTH/MENTAL HYGIENE",2017,5058,64563,70817.3501383946,82565.4003932636,113.950122663654,102.847025381756,109.624915604859,FALSE
"DEPT OF HEALTH/MENTAL HYGIENE",2018,5326,65000,71494.8227562897,81672.5883867857,114.721403484001,104.675046235713,112.134414076345,FALSE
"DEPT OF HEALTH/MENTAL HYGIENE",2019,5378,67589,74456.4146522863,83446.3632994,119.290845232002,106.530687797474,114.748740835409,FALSE
"DEPT OF HEALTH/MENTAL HYGIENE",2020,5439,70349,77163.8996138989,85344.9294732197,124.1620925184,108.414239794744,117.935753675601,FALSE
"DEPT OF HEALTH/MENTAL HYGIENE",2021,5195,70554,77405.906962464,83862.7312360954,124.523906175541,110.65187123857,119.137579303534,FALSE
"DEPT OF HEALTH/MENTAL HYGIENE",2022,4878,72100,78991.8560209102,81582.4632963761,127.252510633792,116.237048769221,119.968709204972,FALSE
"DEPT OF HEALTH/MENTAL HYGIENE",2023,5078,77097,84849.4728239464,82854.2334326127,136.071939144708,122.385199421188,125.45294384081,FALSE
"DEPT OF HEALTH/MENTAL HYGIENE",2024,5238,81612,89355.9362352042,84798.1795827893,144.040664325173,126.5824846726,131.901715171281,FALSE
"DEPT OF HEALTH/MENTAL HYGIENE",2025,5316,85447,93336.8051730624,85447,150.809227130729,131.524337931956,138.829406942636,FALSE
"DEPT OF INFO TECH & TELECOMM",2014,1112,70456,74713.4289568345,92666.7875333388,100,100,100,FALSE
"DEPT OF INFO TECH & TELECOMM",2015,1223,73837,78231.3319705642,96645.5747907435,104.798739638924,100.484295953631,102.913721782668,FALSE
"DEPT OF INFO TECH & TELECOMM",2016,1364,80132,81919.3255131965,104283.031744287,113.733393891223,101.0644595854,106.641178909451,FALSE
"DEPT OF INFO TECH & TELECOMM",2017,1473,85442,86111.9456890699,109266.188690136,121.270012490065,102.847025381756,109.624915604859,FALSE
"DEPT OF INFO TECH & TELECOMM",2018,1486,87975.5,87836.2631224763,110541.335378795,124.8658737368,104.675046235713,112.134414076345,FALSE
"DEPT OF INFO TECH & TELECOMM",2019,1533,91821,91561.2341813435,113363.543246892,130.32389008743,106.530687797474,114.748740835409,FALSE
"DEPT OF INFO TECH & TELECOMM",2020,1667,94533,95414.0545890826,114684.106638216,134.173100942432,108.414239794744,117.935753675601,FALSE
"DEPT OF INFO TECH & TELECOMM",2021,1624,94733.5,95856.2974137931,112603.25494734,134.457675712501,110.65187123857,119.137579303534,FALSE
"DEPT OF INFO TECH & TELECOMM",2022,1517,96682,98433.027027027,109397.444055759,137.223231520382,116.237048769221,119.968709204972,FALSE
"DEPT OF PARKS & RECREATION",2014,3334,50835,54416.9796040791,66860.3971877098,100,100,100,FALSE
"DEPT OF PARKS & RECREATION",2015,3528,54858,57321.4133758504,71803.8780268782,107.913838890528,100.484295953631,102.913721782668,FALSE
"DEPT OF PARKS & RECREATION",2016,3719,56375,59315.80102178,73365.8952052139,110.898003344153,101.0644595854,106.641178909451,FALSE
"DEPT OF PARKS & RECREATION",2017,3773,59742,62078.7081897694,76400.1386288486,117.521392741222,102.847025381756,109.624915604859,FALSE
"DEPT OF PARKS & RECREATION",2018,3773,60659,63278.1600848131,76218.1159839082,119.325268023999,104.675046235713,112.134414076345,FALSE
"DEPT OF PARKS & RECREATION",2019,3719,65000,66568.6407636451,80249.9462110846,127.864660175076,106.530687797474,114.748740835409,FALSE
"DEPT OF PARKS & RECREATION",2020,3884,62215,66661.3516992793,75477.0471104972,122.386151273729,108.414239794744,117.935753675601,FALSE
"DEPT OF PARKS & RECREATION",2021,3638,66409,69069.5722924683,78935.8522359874,130.636372577948,110.65187123857,119.137579303534,FALSE
"DEPT OF PARKS & RECREATION",2022,3363,68646,70312.7448706512,77674.1993820115,135.036884036589,116.237048769221,119.968709204972,FALSE
"DEPT OF PARKS & RECREATION",2023,3983,67983,72065.6711021843,73059.6437144027,133.732664502803,122.385199421188,125.45294384081,FALSE
"DEPT OF PARKS & RECREATION",2024,3875,70046,76975.5638709677,72780.6362674124,137.790892101898,126.5824846726,131.901715171281,FALSE
"DEPT OF PARKS & RECREATION",2025,4176,72298,77475.7509578545,72298,142.22091078981,131.524337931956,138.829406942636,FALSE
