"title","fiscal_year","n_vet","n_new","median_vet","median_new","n","compression_ratio","experience_premium","suppressed"
"SPVSG FAD DEP DIR DSPTCH DTAIL",2023,1,0,,,1,,,TRUE
"SPVSG FAD DEP DIR DSPTCH DTAIL",2024,1,0,,,1,,,TRUE
"SPVSG FAD DIR DSPTCH OP DETAIL",2014,1,0,,,1,,,TRUE
"SPVSG FAD DIR DSPTCH OP DETAIL",2017,1,0,,,1,,,TRUE
"SPVSG FAD DIR DSPTCH OP DETAIL",2018,1,0,,,1,,,TRUE
"SPVSG FAD DIR DSPTCH OP DETAIL",2019,1,0,,,1,,,TRUE
"SPVSG FAD DIR DSPTCH OP DETAIL",2020,1,0,,,1,,,TRUE
"SPVSG FAD DIR DSPTCH OP DETAIL",2021,1,0,,,1,,,TRUE
"SPVSG FAD DIR DSPTCH OP DETAIL",2022,1,0,,,1,,,TRUE
"SPVSG FAD DIR DSPTCH OP DETAIL",2023,1,0,,,1,,,TRUE
"SPVSG FAD DIR DSPTCH OP DETAIL",2024,1,0,,,1,,,TRUE
"SPVSG FAD DIR DSPTCH OP DETAIL",2025,1,0,,,1,,,TRUE
"SR ASSOCIATE HEALTH PROGRAM DIRECTOR",2014,1,0,,,1,,,TRUE
"SR ASSOCIATE HEALTH PROGRAM DIRECTOR",2015,1,0,,,1,,,TRUE
"SR HEALTHCARE PROG PLAN ANLYST",2014,2,11,,,13,,,TRUE
"SR HEALTHCARE PROG PLAN ANLYST",2015,2,6,,,8,,,TRUE
"SR HEALTHCARE PROG PLAN ANLYST",2016,2,7,,,9,,,TRUE
"SR HEALTHCARE PROG PLAN ANLYST",2017,2,14,,,16,,,TRUE
"SR HEALTHCARE PROG PLAN ANLYST",2018,34,11,,,45,,,TRUE
"SR HEALTHCARE PROG PLAN ANLYST",2019,32,5,,,37,,,TRUE
"SR HEALTHCARE PROG PLAN ANLYST",2020,33,7,,,40,,,TRUE
"SR HEALTHCARE PROG PLAN ANLYST",2021,36,3,,,39,,,TRUE
"SR HEALTHCARE PROG PLAN ANLYST",2022,32,7,,,39,,,TRUE
"SR HEALTHCARE PROG PLAN ANLYST",2023,27,13,,,40,,,TRUE
"SR HEALTHCARE PROG PLAN ANLYST",2024,24,15,,,39,,,TRUE
"SR HEALTHCARE PROG PLAN ANLYST",2025,25,13,,,38,,,TRUE
"SR MANAGEMENT CONSULTANT",2014,3,0,,,3,,,TRUE
"SR MANAGEMENT CONSULTANT",2015,3,0,,,3,,,TRUE
"SR MANAGEMENT CONSULTANT",2016,3,0,,,3,,,TRUE
"SR MANAGEMENT CONSULTANT",2017,3,0,,,3,,,TRUE
"SR MANAGEMENT CONSULTANT",2018,12,0,,,12,,,TRUE
"SR MANAGEMENT CONSULTANT",2019,11,0,,,11,,,TRUE
"SR MANAGEMENT CONSULTANT",2020,11,0,,,11,,,TRUE
"SR MANAGEMENT CONSULTANT",2021,11,0,,,11,,,TRUE
"SR MANAGEMENT CONSULTANT",2022,9,0,,,9,,,TRUE
"SR MANAGEMENT CONSULTANT",2023,8,0,,,8,,,TRUE
"SR MANAGEMENT CONSULTANT",2024,8,0,,,8,,,TRUE
"SR MANAGEMENT CONSULTANT",2025,8,0,,,8,,,TRUE
"SR PROJECT PLANNER",2014,2,0,,,2,,,TRUE
"SR PROJECT PLANNER",2015,2,0,,,2,,,TRUE
"SR PROJECT PLANNER",2016,2,0,,,2,,,TRUE
"SR PROJECT PLANNER",2017,2,0,,,2,,,TRUE
"SR PROJECT PLANNER",2018,2,0,,,2,,,TRUE
"SR PROJECT PLANNER",2019,2,0,,,2,,,TRUE
"SR PROJECT PLANNER",2020,2,0,,,2,,,TRUE
"SR PROJECT PLANNER",2021,1,0,,,1,,,TRUE
"SR PROJECT PLANNER",2022,1,0,,,1,,,TRUE
"SR PROJECT PLANNER",2023,1,0,,,1,,,TRUE
"SR PROJECT PLANNER",2024,1,0,,,1,,,TRUE
"SR PROJECT PLANNER",2025,1,0,,,1,,,TRUE
"SR SYSTEMS ANALYST EDP",2018,1,0,,,1,,,TRUE
"SR SYSTEMS ANALYST EDP",2019,1,0,,,1,,,TRUE
"SR SYSTEMS ANALYST EDP",2020,1,0,,,1,,,TRUE
"SR SYSTEMS ANALYST EDP",2021,1,0,,,1,,,TRUE
"SR SYSTEMS ANALYST EDP",2022,1,0,,,1,,,TRUE
"SR SYSTEMS ANALYST EDP",2023,1,0,,,1,,,TRUE
"SR SYSTEMS ANALYST EDP",2024,1,0,,,1,,,TRUE
"SR SYSTEMS ANALYST EDP",2025,1,0,,,1,,,TRUE
"STAFF ANALYST",2014,383,45,60788,52670,428,0.866453905376061,8118,FALSE
"STAFF ANALYST",2015,349,49,60790,52670,398,0.866425398914295,8120,FALSE
"STAFF ANALYST",2016,328,62,65520,60467.5,390,0.922886141636142,5052.5,FALSE
"STAFF ANALYST",2017,295,120,67930,58152,415,0.856057706462535,9778,FALSE
"STAFF ANALYST",2018,285,121,67770,58152,406,0.858078795927402,9618,FALSE
"STAFF ANALYST",2019,264,91,67577,59238,355,0.876600026636282,8339,FALSE
"STAFF ANALYST",2020,229,147,67368,60470,376,0.897607172544828,6898,FALSE
"STAFF ANALYST",2021,214,101,67315.5,60000,315,0.891325177707957,7315.5,FALSE
"STAFF ANALYST",2022,155,73,72654,69568,228,0.957524706141437,3086,FALSE
"STAFF ANALYST",2023,151,180,71967,71113.5,331,0.988140397682271,853.5,FALSE
"STAFF ANALYST",2024,156,196,78931.5,78501,352,0.994545903726649,430.5,FALSE
"STAFF ANALYST",2025,156,125,81180.5,80856,281,0.996002734646867,324.5,FALSE
"STAFF ANALYST TRAINEE",2014,13,107,,,120,,,TRUE
"STAFF ANALYST TRAINEE",2015,12,51,,,63,,,TRUE
"STAFF ANALYST TRAINEE",2016,2,60,,,62,,,TRUE
"STAFF ANALYST TRAINEE",2017,2,86,,,88,,,TRUE
"STAFF ANALYST TRAINEE",2018,2,63,,,65,,,TRUE
"STAFF ANALYST TRAINEE",2019,1,38,,,39,,,TRUE
"STAFF ANALYST TRAINEE",2020,0,41,,,41,,,TRUE
"STAFF ANALYST TRAINEE",2021,0,22,,,22,,,TRUE
"STAFF ANALYST TRAINEE",2022,0,17,,,17,,,TRUE
"STAFF ANALYST TRAINEE",2023,0,25,,,25,,,TRUE
"STAFF ANALYST TRAINEE",2024,1,32,,,33,,,TRUE
"STAFF ANALYST TRAINEE",2025,0,35,,,35,,,TRUE
"STAFF ASSISTANT",2014,4,3,,,7,,,TRUE
"STAFF ASSISTANT",2015,2,3,,,5,,,TRUE
"STAFF ASSISTANT",2016,2,5,,,7,,,TRUE
"STAFF ASSISTANT",2017,2,7,,,9,,,TRUE
"STAFF ASSISTANT",2018,2,7,,,9,,,TRUE
"STAFF ASSISTANT",2019,2,6,,,8,,,TRUE
"STAFF ASSISTANT",2020,2,5,,,7,,,TRUE
"STAFF ASSISTANT",2021,3,2,,,5,,,TRUE
"STAFF ASSISTANT",2022,2,3,,,5,,,TRUE
"STAFF ASSISTANT",2023,1,9,,,10,,,TRUE
"STAFF ASSISTANT",2024,1,4,,,5,,,TRUE
"STAFF ASSISTANT",2025,1,5,,,6,,,TRUE
"STAFF AUDIOLOGIST",2015,0,1,,,1,,,TRUE
"STAFF AUDIOLOGIST",2016,0,1,,,1,,,TRUE
"STAFF AUDIOLOGIST",2017,0,1,,,1,,,TRUE
"STAFF AUDIOLOGIST",2018,0,2,,,2,,,TRUE
"STAFF AUDIOLOGIST",2019,0,1,,,1,,,TRUE
"STAFF AUDIOLOGIST",2020,0,1,,,1,,,TRUE
"STAFF AUDIOLOGIST",2021,0,1,,,1,,,TRUE
"STAFF AUDIOLOGIST",2022,0,1,,,1,,,TRUE
"STAFF AUDIOLOGIST",2023,0,5,,,5,,,TRUE
"STAFF AUDIOLOGIST",2024,0,6,,,6,,,TRUE
"STAFF AUDIOLOGIST",2025,1,4,,,5,,,TRUE
"STAFF NURSE",2014,232,76,58070,56554,308,0.973893576717754,1516,FALSE
"STAFF NURSE",2015,253,130,62055,60677,383,0.977793892514705,1378,FALSE
"STAFF NURSE",2016,256,122,64221,62118,378,0.967253702060074,2103,FALSE
"STAFF NURSE",2017,264,109,67143,64241,373,0.956778815364223,2902,FALSE
"STAFF NURSE",2018,301,174,70513,67712,475,0.960276828386255,2801,FALSE
"STAFF NURSE",2019,296,175,71923,69066,471,0.960276962863062,2857,FALSE
"STAFF NURSE",2020,289,97,73721,71309,386,0.967282049890805,2412,FALSE
"STAFF NURSE",2021,274,51,75933,73448,325,0.967273780833103,2485,FALSE
"STAFF NURSE",2022,246,64,75933,72917,310,0.960280773840096,3016,FALSE
"STAFF NURSE",2023,226,96,75933,72917,322,0.960280773840096,3016,FALSE
"STAFF NURSE",2024,223,122,80557,77358,345,0.960288987921596,3199,FALSE
"STAFF NURSE",2025,245,125,82974,79679,370,0.96028876515535,3295,FALSE
