"title","fiscal_year","n","mean_salary","p10","p25","median_salary","p75","p90","real_median","mean_ot_share","median_tenure","n_agencies","suppressed"
"DEPUTY COUNSEL",2018,1,,,,,,,,,,1,TRUE
"DEPUTY COUNSEL",2019,1,,,,,,,,,,1,TRUE
"DEPUTY COUNSEL",2020,1,,,,,,,,,,1,TRUE
"DEPUTY COUNSEL",2021,1,,,,,,,,,,1,TRUE
"DEPUTY COUNSEL INTERN",2014,4,,,,,,,,,,1,TRUE
"DEPUTY COUNSEL INTERN",2015,4,,,,,,,,,,1,TRUE
"DEPUTY COUNSEL INTERN",2016,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR",2014,15,,,,,,,,,,5,TRUE
"DEPUTY DIRECTOR",2015,14,,,,,,,,,,5,TRUE
"DEPUTY DIRECTOR",2016,16,,,,,,,,,,5,TRUE
"DEPUTY DIRECTOR",2017,17,,,,,,,,,,5,TRUE
"DEPUTY DIRECTOR",2018,18,,,,,,,,,,5,TRUE
"DEPUTY DIRECTOR",2019,19,,,,,,,,,,4,TRUE
"DEPUTY DIRECTOR",2020,21,,,,,,,,,,4,TRUE
"DEPUTY DIRECTOR",2021,19,,,,,,,,,,4,TRUE
"DEPUTY DIRECTOR",2022,26,,,,,,,,,,4,TRUE
"DEPUTY DIRECTOR",2023,25,,,,,,,,,,4,TRUE
"DEPUTY DIRECTOR",2024,27,,,,,,,,,,5,TRUE
"DEPUTY DIRECTOR",2025,29,,,,,,,,,,5,TRUE
"DEPUTY DIRECTOR FINANCE",2014,5,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR FINANCE",2015,4,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR FINANCE",2016,4,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR FINANCE",2017,4,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR FINANCE",2018,4,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR FINANCE",2019,4,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR FINANCE",2020,4,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR FINANCE",2021,4,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR FINANCE",2022,6,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR FINANCE",2023,6,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR FINANCE",2024,5,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR FINANCE",2025,5,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR LEGAL DIVISION",2015,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR LEGAL DIVISION",2016,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR LEGAL DIVISION",2017,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR LEGAL DIVISION",2018,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR LEGAL DIVISION",2019,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR LEGAL DIVISION",2020,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR LEGAL DIVISION",2021,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR LEGAL DIVISION",2022,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR LEGAL DIVISION",2023,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR LEGAL DIVISION",2024,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR LEGAL DIVISION",2025,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF ADMIN WORKER S COMP BENEFITS",2014,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF ADMIN WORKER S COMP BENEFITS",2015,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF ADMIN WORKER S COMP BENEFITS",2016,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF ADMIN WORKER S COMP BENEFITS",2017,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF ADMIN WORKER S COMP BENEFITS",2018,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF ADMIN WORKER S COMP BENEFITS",2019,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF ADMIN WORKER S COMP BENEFITS",2020,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF ADMIN WORKER S COMP BENEFITS",2021,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF ADMIN WORKER S COMP BENEFITS",2022,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF ADMIN WORKER S COMP BENEFITS",2023,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF ADMIN WORKER S COMP BENEFITS",2024,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF ADMIN WORKER S COMP BENEFITS",2025,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF ADMINISTRATION",2014,14,,,,,,,,,,2,TRUE
"DEPUTY DIRECTOR OF ADMINISTRATION",2015,16,,,,,,,,,,2,TRUE
"DEPUTY DIRECTOR OF ADMINISTRATION",2016,14,,,,,,,,,,2,TRUE
"DEPUTY DIRECTOR OF ADMINISTRATION",2017,15,,,,,,,,,,3,TRUE
"DEPUTY DIRECTOR OF ADMINISTRATION",2018,14,,,,,,,,,,3,TRUE
"DEPUTY DIRECTOR OF ADMINISTRATION",2019,15,,,,,,,,,,2,TRUE
"DEPUTY DIRECTOR OF ADMINISTRATION",2020,17,,,,,,,,,,2,TRUE
"DEPUTY DIRECTOR OF ADMINISTRATION",2021,16,,,,,,,,,,2,TRUE
"DEPUTY DIRECTOR OF ADMINISTRATION",2022,16,,,,,,,,,,2,TRUE
"DEPUTY DIRECTOR OF ADMINISTRATION",2023,17,,,,,,,,,,2,TRUE
"DEPUTY DIRECTOR OF ADMINISTRATION",2024,20,,,,,,,,,,2,TRUE
"DEPUTY DIRECTOR OF ADMINISTRATION",2025,19,,,,,,,,,,2,TRUE
"DEPUTY DIRECTOR OF COMMUNICATIONS",2024,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF COMMUNICATIONS",2025,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF COMMUNITY PLANNING BOARDS",2014,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF COMMUNITY PLANNING BOARDS",2015,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF CONSTRUCTION",2019,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF CONSTRUCTION",2020,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF CYBER CRIME FORENSICS",2024,3,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF CYBER CRIME FORENSICS",2025,3,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF DESIGN",2019,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF DESIGN",2020,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF DESIGN",2021,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF DESIGN",2022,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF DESIGN",2024,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF DESIGN",2025,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF EMERGENCY MANAGEMENT",2018,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF EMERGENCY MANAGEMENT",2019,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF EMERGENCY MANAGEMENT",2020,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF EMERGENCY MANAGEMENT",2021,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF EMERGENCY MANAGEMENT",2022,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF EMERGENCY MANAGEMENT",2023,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF EMERGENCY MANAGEMENT",2024,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF EMERGENCY MANAGEMENT",2025,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF EQUAL OPPORTUNITY",2015,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF EQUAL OPPORTUNITY",2016,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF HEADSTART PROGRAM",2021,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF HEADSTART PROGRAM",2022,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF HEADSTART PROGRAM",2023,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF HEADSTART PROGRAM",2025,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF HEALTH AND SAFETY",2024,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF HEALTH AND SAFETY",2025,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF HOUSING APPLICANTS",2014,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF HOUSING APPLICANTS",2015,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF HOUSING APPLICANTS",2016,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF LABOR RELATIONS",2014,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF LABOR RELATIONS",2015,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF LABOR RELATIONS",2016,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF LABOR RELATIONS",2017,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF LABOR RELATIONS",2018,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF LABOR RELATIONS",2019,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF LABOR RELATIONS",2020,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF LABOR RELATIONS",2021,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF LABOR RELATIONS",2022,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF LABOR RELATIONS",2023,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF LABOR RELATIONS",2024,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF LABOR RELATIONS",2025,3,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MANAGEMENT",2014,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MANAGEMENT",2015,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MANAGEMENT",2016,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MANAGEMENT",2021,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MANAGEMENT",2022,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MANAGEMENT",2023,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MANAGEMENT",2024,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MANAGEMENT",2025,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MANAGEMENT & BUDGET",2014,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MANAGEMENT & BUDGET",2015,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MANAGEMENT & BUDGET",2016,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MANAGEMENT & BUDGET",2017,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MEDICOLEGAL INVESTIGATIONS",2014,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MEDICOLEGAL INVESTIGATIONS",2015,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MEDICOLEGAL INVESTIGATIONS",2016,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MEDICOLEGAL INVESTIGATIONS",2017,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MEDICOLEGAL INVESTIGATIONS",2018,4,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MEDICOLEGAL INVESTIGATIONS",2019,9,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MEDICOLEGAL INVESTIGATIONS",2020,10,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MEDICOLEGAL INVESTIGATIONS",2021,11,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MEDICOLEGAL INVESTIGATIONS",2022,11,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MEDICOLEGAL INVESTIGATIONS",2023,12,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MEDICOLEGAL INVESTIGATIONS",2024,10,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MEDICOLEGAL INVESTIGATIONS",2025,9,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF METHODS & ANALYSIS",2014,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF METHODS & ANALYSIS",2015,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF METHODS & ANALYSIS",2016,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2014,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2015,3,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2016,3,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2017,6,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2018,6,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2019,5,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2020,4,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2021,3,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2022,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2023,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2024,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF MOTOR EQUIPMENT MAINTENANCE",2025,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF PROBATION",2014,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF PROBATION",2015,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF PROBATION",2016,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF PROBATION",2017,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF PROBATION",2018,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF PROBATION",2019,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF PROBATION",2020,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF PROBATION",2021,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF PROBATION",2022,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF PROBATION",2023,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF PROBATION",2024,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF PROBATION",2025,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF SECURITY",2014,3,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF SECURITY",2015,3,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF SECURITY",2016,3,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF SECURITY",2017,3,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF SECURITY",2018,3,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF SECURITY",2019,3,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF SECURITY",2020,3,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF SECURITY",2021,3,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF SECURITY",2022,3,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF SECURITY",2023,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF SECURITY",2024,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OF SECURITY",2025,2,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OFFICE OF COMMUNICATIONS",2019,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OFFICE OF COMMUNICATIONS",2020,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OFFICE OF COMMUNICATIONS",2021,1,,,,,,,,,,1,TRUE
"DEPUTY DIRECTOR OFFICE OF COMMUNICATIONS",2022,1,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR",2014,10,,,,,,,,,,7,TRUE
"DEPUTY EXECUTIVE DIRECTOR",2015,9,,,,,,,,,,7,TRUE
"DEPUTY EXECUTIVE DIRECTOR",2016,12,,,,,,,,,,6,TRUE
"DEPUTY EXECUTIVE DIRECTOR",2017,11,,,,,,,,,,8,TRUE
"DEPUTY EXECUTIVE DIRECTOR",2018,15,,,,,,,,,,10,TRUE
"DEPUTY EXECUTIVE DIRECTOR",2019,13,,,,,,,,,,10,TRUE
"DEPUTY EXECUTIVE DIRECTOR",2020,12,,,,,,,,,,9,TRUE
"DEPUTY EXECUTIVE DIRECTOR",2021,9,,,,,,,,,,8,TRUE
"DEPUTY EXECUTIVE DIRECTOR",2022,13,,,,,,,,,,8,TRUE
"DEPUTY EXECUTIVE DIRECTOR",2023,15,,,,,,,,,,7,TRUE
"DEPUTY EXECUTIVE DIRECTOR",2024,12,,,,,,,,,,6,TRUE
"DEPUTY EXECUTIVE DIRECTOR",2025,15,,,,,,,,,,7,TRUE
"DEPUTY EXECUTIVE DIRECTOR CAMPAIGN FINANCE BOARD",2017,1,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR CAMPAIGN FINANCE BOARD",2018,2,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR CAMPAIGN FINANCE BOARD",2019,2,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR CAMPAIGN FINANCE BOARD",2020,3,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR CAMPAIGN FINANCE BOARD",2021,3,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR CAMPAIGN FINANCE BOARD",2022,4,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR CAMPAIGN FINANCE BOARD",2023,5,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR CAMPAIGN FINANCE BOARD",2024,7,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR CAMPAIGN FINANCE BOARD",2025,8,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR OF BUSINESS AND ADMINISTRATION",2014,1,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR OF BUSINESS AND ADMINISTRATION",2015,1,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR OF FINANCIAL OPERATIONS",2016,1,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR OF FINANCIAL OPERATIONS",2017,1,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR OF FINANCIAL OPERATIONS",2018,1,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR OF FINANCIAL OPERATIONS",2019,1,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR OF FINANCIAL OPERATIONS",2020,1,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR OF FINANCIAL OPERATIONS",2021,1,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR OF FINANCIAL OPERATIONS",2022,1,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR OF FINANCIAL OPERATIONS",2023,1,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR OF FINANCIAL OPERATIONS",2024,1,,,,,,,,,,1,TRUE
"DEPUTY EXECUTIVE DIRECTOR OF FINANCIAL OPERATIONS",2025,1,,,,,,,,,,1,TRUE
"DEPUTY GENERAL COUNSEL",2014,6,,,,,,,,,,3,TRUE
"DEPUTY GENERAL COUNSEL",2015,6,,,,,,,,,,3,TRUE
"DEPUTY GENERAL COUNSEL",2016,6,,,,,,,,,,3,TRUE
"DEPUTY GENERAL COUNSEL",2017,7,,,,,,,,,,4,TRUE
"DEPUTY GENERAL COUNSEL",2018,8,,,,,,,,,,4,TRUE
"DEPUTY GENERAL COUNSEL",2019,9,,,,,,,,,,4,TRUE
"DEPUTY GENERAL COUNSEL",2020,9,,,,,,,,,,4,TRUE
"DEPUTY GENERAL COUNSEL",2021,9,,,,,,,,,,4,TRUE
"DEPUTY GENERAL COUNSEL",2022,6,,,,,,,,,,3,TRUE
"DEPUTY GENERAL COUNSEL",2023,5,,,,,,,,,,3,TRUE
"DEPUTY GENERAL COUNSEL",2024,6,,,,,,,,,,4,TRUE
"DEPUTY GENERAL COUNSEL",2025,5,,,,,,,,,,4,TRUE
"DEPUTY INSPECTOR GENERAL",2014,20,,,,,,,,,,3,TRUE
"DEPUTY INSPECTOR GENERAL",2015,23,,,,,,,,,,2,TRUE
"DEPUTY INSPECTOR GENERAL",2016,25,,,,,,,,,,3,TRUE
"DEPUTY INSPECTOR GENERAL",2017,28,,,,,,,,,,3,TRUE
"DEPUTY INSPECTOR GENERAL",2018,29,,,,,,,,,,3,TRUE
"DEPUTY INSPECTOR GENERAL",2019,36,113386.5,94705,101326.25,107796.5,120223,136379.5,133087.128103741,0.00106490208906517,5.28815879534565,3,FALSE
"DEPUTY INSPECTOR GENERAL",2020,39,113396.025641026,92700,100453,110647,118308.5,137849.6,134233.043986742,0.00097159776231853,6.00136892539357,3,FALSE
"DEPUTY INSPECTOR GENERAL",2021,37,114182.243243243,95000,99928,110647,118167,137887.2,131518.547822664,0.000732230688994743,6.75154004106776,3,FALSE
"DEPUTY INSPECTOR GENERAL",2022,35,114566.542857143,95000,98305,110000,120820.5,135566.4,124467.003642183,0.000239590609519529,7.7700205338809,3,FALSE
"DEPUTY INSPECTOR GENERAL",2023,33,118469.515151515,110000,110000,110000,121500,135303.2,118214.271341134,0.00510836865685918,10.1492128678987,3,FALSE
"DEPUTY INSPECTOR GENERAL",2024,35,135109.8,123805,123806,124534,141517.5,152955.8,129395.879235444,0.00388410398594963,9.2539356605065,3,FALSE
"DEPUTY INSPECTOR GENERAL",2025,33,139786.696969697,127829,127830,127830,146760,159040.4,127830,0.00767798188395962,10.2532511978097,3,FALSE
"DEPUTY MAYOR",2014,3,,,,,,,,,,1,TRUE
"DEPUTY MAYOR",2015,3,,,,,,,,,,1,TRUE
"DEPUTY MAYOR",2016,3,,,,,,,,,,1,TRUE
"DEPUTY MAYOR",2017,3,,,,,,,,,,1,TRUE
"DEPUTY MAYOR",2018,4,,,,,,,,,,1,TRUE
"DEPUTY MAYOR",2019,4,,,,,,,,,,1,TRUE
"DEPUTY MAYOR",2020,5,,,,,,,,,,1,TRUE
"DEPUTY MAYOR",2021,5,,,,,,,,,,1,TRUE
"DEPUTY MAYOR",2022,5,,,,,,,,,,1,TRUE
"DEPUTY MAYOR",2023,5,,,,,,,,,,1,TRUE
"DEPUTY MAYOR",2024,6,,,,,,,,,,1,TRUE
"DEPUTY MAYOR",2025,6,,,,,,,,,,1,TRUE
"DEPUTY OPERATION SUPPORT MANAGER",2014,2,,,,,,,,,,1,TRUE
"DEPUTY OPERATION SUPPORT MANAGER",2015,2,,,,,,,,,,1,TRUE
"DEPUTY OPERATION SUPPORT MANAGER",2016,2,,,,,,,,,,1,TRUE
"DEPUTY OPERATION SUPPORT MANAGER",2017,2,,,,,,,,,,1,TRUE
"DEPUTY OPERATION SUPPORT MANAGER",2018,2,,,,,,,,,,1,TRUE
"DEPUTY OPERATION SUPPORT MANAGER",2019,2,,,,,,,,,,1,TRUE
"DEPUTY OPERATION SUPPORT MANAGER",2020,2,,,,,,,,,,1,TRUE
"DEPUTY OPERATION SUPPORT MANAGER",2021,2,,,,,,,,,,1,TRUE
"DEPUTY OPERATION SUPPORT MANAGER",2022,1,,,,,,,,,,1,TRUE
"DEPUTY OPERATION SUPPORT MANAGER",2023,1,,,,,,,,,,1,TRUE
"DEPUTY PUBLIC ADMINISTATOR",2014,5,,,,,,,,,,5,TRUE
"DEPUTY PUBLIC ADMINISTATOR",2015,5,,,,,,,,,,5,TRUE
"DEPUTY PUBLIC ADMINISTATOR",2016,5,,,,,,,,,,5,TRUE
"DEPUTY PUBLIC ADMINISTATOR",2017,5,,,,,,,,,,5,TRUE
"DEPUTY PUBLIC ADMINISTATOR",2018,5,,,,,,,,,,5,TRUE
"DEPUTY PUBLIC ADMINISTATOR",2019,5,,,,,,,,,,5,TRUE
"DEPUTY PUBLIC ADMINISTATOR",2020,5,,,,,,,,,,5,TRUE
"DEPUTY PUBLIC ADMINISTATOR",2021,5,,,,,,,,,,5,TRUE
"DEPUTY PUBLIC ADMINISTATOR",2022,5,,,,,,,,,,5,TRUE
"DEPUTY PUBLIC ADMINISTATOR",2023,5,,,,,,,,,,5,TRUE
"DEPUTY PUBLIC ADMINISTATOR",2024,5,,,,,,,,,,5,TRUE
"DEPUTY PUBLIC ADMINISTATOR",2025,4,,,,,,,,,,4,TRUE
"DEPUTY REGIONAL SUPERINTENDENT",2014,3,,,,,,,,,,1,TRUE
"DEPUTY REGIONAL SUPERINTENDENT",2015,3,,,,,,,,,,1,TRUE
"DEPUTY REGIONAL SUPERINTENDENT",2016,3,,,,,,,,,,1,TRUE
"DEPUTY REGIONAL SUPERINTENDENT",2017,3,,,,,,,,,,1,TRUE
"DEPUTY REGIONAL SUPERINTENDENT",2018,3,,,,,,,,,,1,TRUE
"DEPUTY REGIONAL SUPERINTENDENT",2019,3,,,,,,,,,,1,TRUE
"DEPUTY REGIONAL SUPERINTENDENT",2020,1,,,,,,,,,,1,TRUE
"DEPUTY REGIONAL SUPERINTENDENT",2021,1,,,,,,,,,,1,TRUE
"DEPUTY REGIONAL SUPERINTENDENT",2022,1,,,,,,,,,,1,TRUE
"DEPUTY SUPERINTENDENT",2014,1,,,,,,,,,,1,TRUE
"DEPUTY SUPERINTENDENT",2015,4,,,,,,,,,,1,TRUE
"DEPUTY SUPERINTENDENT",2016,3,,,,,,,,,,1,TRUE
"DEPUTY SUPERINTENDENT",2017,5,,,,,,,,,,1,TRUE
"DEPUTY SUPERINTENDENT",2018,7,,,,,,,,,,1,TRUE
"DEPUTY SUPERINTENDENT",2019,6,,,,,,,,,,1,TRUE
"DEPUTY SUPERINTENDENT",2020,2,,,,,,,,,,1,TRUE
"DEPUTY SUPERINTENDENT",2021,2,,,,,,,,,,1,TRUE
"DEPUTY SUPERINTENDENT",2022,2,,,,,,,,,,1,TRUE
"DEPUTY SUPERINTENDENT",2023,2,,,,,,,,,,1,TRUE
"DEPUTY SUPERINTENDENT",2024,2,,,,,,,,,,1,TRUE
"DEPUTY UNIT CHIEF",2014,1,,,,,,,,,,1,TRUE
"DEPUTY UNIT CHIEF",2015,2,,,,,,,,,,1,TRUE
"DEPUTY UNIT CHIEF",2016,1,,,,,,,,,,1,TRUE
