"title","fiscal_year","n","median_salary","mean_salary","real_median","wage_index","cpi_index","rent_index","suppressed"
"INVESTIGATIVE MANAGER",2017,16,,,,,102.847025381756,109.624915604859,TRUE
"INVESTIGATIVE MANAGER",2018,17,,,,,104.675046235713,112.134414076345,TRUE
"INVESTIGATIVE MANAGER",2019,15,,,,,106.530687797474,114.748740835409,TRUE
"INVESTIGATIVE MANAGER",2020,16,,,,,108.414239794744,117.935753675601,TRUE
"INVESTIGATIVE MANAGER",2021,15,,,,,110.65187123857,119.137579303534,TRUE
"INVESTIGATIVE MANAGER",2022,21,,,,,116.237048769221,119.968709204972,TRUE
"INVESTIGATIVE MANAGER",2023,21,,,,,122.385199421188,125.45294384081,TRUE
"INVESTIGATIVE MANAGER",2024,22,,,,,126.5824846726,131.901715171281,TRUE
"INVESTIGATIVE MANAGER",2025,23,,,,,131.524337931956,138.829406942636,TRUE
"INVESTIGATOR",2014,251,42390,44545.7250996016,55753.1668493561,100,100,100,FALSE
"INVESTIGATOR",2015,256,42906.5,46876.25390625,56160.5069918745,101.21844774711,100.484295953631,102.913721782668,FALSE
"INVESTIGATOR",2016,276,49791,49966.3333333333,64797.5394796063,117.459306440198,101.0644595854,106.641178909451,FALSE
"INVESTIGATOR",2017,263,51285,52363.1558935361,65585.0341398095,120.983722576079,102.847025381756,109.624915604859,FALSE
"INVESTIGATOR",2018,296,51333.5,52344.7702702703,64500.612553124,121.098136352913,104.675046235713,112.134414076345,FALSE
"INVESTIGATOR",2019,339,56473,55796.2536873156,69722.3878827474,133.222458126917,106.530687797474,114.748740835409,FALSE
"INVESTIGATOR",2020,394,58167,56224.7157360406,70566.1560600545,137.218683651805,108.414239794744,117.935753675601,FALSE
"INVESTIGATOR",2021,391,58167,57796.7800511509,69139.1485643615,137.218683651805,110.65187123857,119.137579303534,FALSE
"INVESTIGATOR",2022,357,58167,57533.8851540616,65817.0200077713,137.218683651805,116.237048769221,119.968709204972,FALSE
"INVESTIGATOR",2023,363,59912,59553.0615977961,64385.9402235455,141.335220570889,122.385199421188,125.45294384081,FALSE
"INVESTIGATOR",2024,383,65400,63150.737232376,67953.2537459494,154.281670205237,126.5824846726,131.901715171281,FALSE
"INVESTIGATOR",2025,392,67595,66630.5774489796,67595,159.459778249587,131.524337931956,138.829406942636,FALSE
"INVESTIGATOR EMPL DISC",2014,55,49766,52202.6247272727,65454.4020152172,100,100,100,FALSE
"INVESTIGATOR EMPL DISC",2015,64,51304,54104.015625,67152.0317600161,103.090463368565,100.484295953631,102.913721782668,FALSE
"INVESTIGATOR EMPL DISC",2016,66,52735,56038.7424242424,68628.8334128063,105.965920507977,101.0644595854,106.641178909451,FALSE
"INVESTIGATOR EMPL DISC",2017,75,54165,57398.68,69268.0778820861,108.839368243379,102.847025381756,109.624915604859,FALSE
"INVESTIGATOR EMPL DISC",2018,75,54165,57222.1733333333,68058.3961533884,108.839368243379,104.675046235713,112.134414076345,FALSE
"INVESTIGATOR EMPL DISC",2019,64,56491,59309.453125,69744.6109447751,113.513241972431,106.530687797474,114.748740835409,FALSE
"INVESTIGATOR EMPL DISC",2020,46,58186,61588.0217391304,70589.206190973,116.919181770687,108.414239794744,117.935753675601,FALSE
"INVESTIGATOR EMPL DISC",2021,28,,,,,110.65187123857,119.137579303534,TRUE
"INVESTIGATOR EMPL DISC",2022,25,,,,,116.237048769221,119.968709204972,TRUE
"INVESTIGATOR EMPL DISC",2023,24,,,,,122.385199421188,125.45294384081,TRUE
"INVESTIGATOR EMPL DISC",2024,22,,,,,126.5824846726,131.901715171281,TRUE
"INVESTIGATOR EMPL DISC",2025,27,,,,,131.524337931956,138.829406942636,TRUE
"INVESTIGATOR TRAINEE",2014,19,,,,,100,100,TRUE
"INVESTIGATOR TRAINEE",2015,12,,,,,100.484295953631,102.913721782668,TRUE
"INVESTIGATOR TRAINEE",2016,8,,,,,101.0644595854,106.641178909451,TRUE
"INVESTIGATOR TRAINEE",2017,7,,,,,102.847025381756,109.624915604859,TRUE
"INVESTIGATOR TRAINEE",2018,7,,,,,104.675046235713,112.134414076345,TRUE
"INVESTIGATOR TRAINEE",2019,9,,,,,106.530687797474,114.748740835409,TRUE
"INVESTIGATOR TRAINEE",2020,10,,,,,108.414239794744,117.935753675601,TRUE
"INVESTIGATOR TRAINEE",2021,5,,,,,110.65187123857,119.137579303534,TRUE
"INVESTIGATOR TRAINEE",2022,5,,,,,116.237048769221,119.968709204972,TRUE
"INVESTIGATOR TRAINEE",2023,3,,,,,122.385199421188,125.45294384081,TRUE
"INVESTIGATOR TRAINEE",2024,2,,,,,126.5824846726,131.901715171281,TRUE
"INVESTIGATOR TRAINEE",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"INVESTMENT ANALYST",2014,39,48000,54761.7692307692,63131.6822073388,100,100,100,FALSE
"INVESTMENT ANALYST",2015,33,56690,58280.2727272727,74201.7909027622,118.104166666667,100.484295953631,102.913721782668,FALSE
"INVESTMENT ANALYST",2016,24,,,,,101.0644595854,106.641178909451,TRUE
"INVESTMENT ANALYST",2017,24,,,,,102.847025381756,109.624915604859,TRUE
"INVESTMENT ANALYST",2018,25,,,,,104.675046235713,112.134414076345,TRUE
"INVESTMENT ANALYST",2019,34,72446.5,74894.3235294118,89443.5035104822,150.930208333333,106.530687797474,114.748740835409,FALSE
"INVESTMENT ANALYST",2020,36,78400,76734.3888888889,95112.1191587717,163.333333333333,108.414239794744,117.935753675601,FALSE
"INVESTMENT ANALYST",2021,29,,,,,110.65187123857,119.137579303534,TRUE
"INVESTMENT ANALYST",2022,23,,,,,116.237048769221,119.968709204972,TRUE
"INVESTMENT ANALYST",2023,22,,,,,122.385199421188,125.45294384081,TRUE
"INVESTMENT ANALYST",2024,22,,,,,126.5824846726,131.901715171281,TRUE
"INVESTMENT ANALYST",2025,21,,,,,131.524337931956,138.829406942636,TRUE
"INVESTMENT MANAGER",2017,21,,,,,102.847025381756,109.624915604859,TRUE
"INVESTMENT MANAGER",2018,29,,,,,104.675046235713,112.134414076345,TRUE
"INVESTMENT MANAGER",2019,25,,,,,106.530687797474,114.748740835409,TRUE
"INVESTMENT MANAGER",2020,28,,,,,108.414239794744,117.935753675601,TRUE
"INVESTMENT MANAGER",2021,24,,,,,110.65187123857,119.137579303534,TRUE
"INVESTMENT MANAGER",2022,23,,,,,116.237048769221,119.968709204972,TRUE
"INVESTMENT MANAGER",2023,28,,,,,122.385199421188,125.45294384081,TRUE
"INVESTMENT MANAGER",2024,37,180250,177484.540540541,187287.064032223,100,126.5824846726,131.901715171281,FALSE
"INVESTMENT MANAGER",2025,37,188137,184353.135135135,188137,104.375589459085,131.524337931956,138.829406942636,FALSE
"INVESTMENT TRUSTEE DEFERRED COMPENSATION",2015,1,,,,,100.484295953631,102.913721782668,TRUE
"INVESTMENT TRUSTEE DEFERRED COMPENSATION",2016,1,,,,,101.0644595854,106.641178909451,TRUE
"INVESTMENT TRUSTEE DEFERRED COMPENSATION",2017,1,,,,,102.847025381756,109.624915604859,TRUE
"INVESTMENT TRUSTEE DEFERRED COMPENSATION",2018,1,,,,,104.675046235713,112.134414076345,TRUE
"IT ASSISTANT",2014,75,46528,49226.48,61195.6439529804,100,100,100,FALSE
"IT ASSISTANT",2015,84,46528,49318.7857142857,60900.7043062924,100,100.484295953631,102.913721782668,FALSE
"IT ASSISTANT",2016,80,46528,49258.6125,60551.1019442695,100,101.0644595854,106.641178909451,FALSE
"IT ASSISTANT",2017,73,51374,54940.5753424658,65698.8504221229,110.415233837689,102.847025381756,109.624915604859,FALSE
"IT ASSISTANT",2018,74,51374,55630.7297297297,64551.5008581958,110.415233837689,104.675046235713,112.134414076345,FALSE
"IT ASSISTANT",2019,76,51374,55529.5789473684,63427.0882561271,110.415233837689,106.530687797474,114.748740835409,FALSE
"IT ASSISTANT",2020,70,55608,60514.7857142857,67461.6673747573,119.515130674003,108.414239794744,117.935753675601,FALSE
"IT ASSISTANT",2021,68,55608,60753.1764705882,66097.4396714118,119.515130674003,110.65187123857,119.137579303534,FALSE
"IT ASSISTANT",2022,66,55616,60992.7121212121,62930.5170414875,119.532324621733,116.237048769221,119.968709204972,FALSE
"IT ASSISTANT",2023,64,55608,61415.859375,59760.5381885252,119.515130674003,122.385199421188,125.45294384081,FALSE
"IT ASSISTANT",2024,84,55608,59380.5238095238,57778.9684144458,119.515130674003,126.5824846726,131.901715171281,FALSE
"IT ASSISTANT",2025,67,63918,68041.2089552239,63918,137.375343878955,131.524337931956,138.829406942636,FALSE
"IT ASSOCIATE",2014,46,66665,66498.0434782609,87680.6998823384,100,100,100,FALSE
"IT ASSOCIATE",2015,44,66665,67170.0227272727,87258.1123748922,100,100.484295953631,102.913721782668,FALSE
"IT ASSOCIATE",2016,47,66665,66561.6382978723,86757.2045029816,100,101.0644595854,106.641178909451,FALSE
"IT ASSOCIATE",2017,48,72335.5,72045.2916666667,92505.1425761956,108.505962649066,102.847025381756,109.624915604859,FALSE
"IT ASSOCIATE",2018,46,69558,71805.7826086956,87399.721584739,104.339608490212,104.675046235713,112.134414076345,FALSE
"IT ASSOCIATE",2019,50,68979,71557.26,85162.4775337601,103.471086777169,106.530687797474,114.748740835409,FALSE
"IT ASSOCIATE",2020,48,74698.5,77445.25,90621.5897063967,112.050551263782,108.414239794744,117.935753675601,FALSE
"IT ASSOCIATE",2021,47,76920,77556.3191489362,91429.5615653323,115.382884572114,110.65187123857,119.137579303534,FALSE
"IT ASSOCIATE",2022,45,78115,77793.9777777778,88388.5453591736,117.175429385735,116.237048769221,119.968709204972,FALSE
"IT ASSOCIATE",2023,48,78298.5,77424.4375,84145.4556782161,117.450686267157,122.385199421188,125.45294384081,FALSE
"IT ASSOCIATE",2024,49,79677,77471.4489795918,82787.636065994,119.518487962199,126.5824846726,131.901715171281,FALSE
"IT ASSOCIATE",2025,63,82999,87369.9206349206,82999,124.501612540314,131.524337931956,138.829406942636,FALSE
"IT AUTOMATION AND MONITORING ENGINEER",2017,5,,,,,102.847025381756,109.624915604859,TRUE
"IT AUTOMATION AND MONITORING ENGINEER",2018,13,,,,,104.675046235713,112.134414076345,TRUE
"IT AUTOMATION AND MONITORING ENGINEER",2019,17,,,,,106.530687797474,114.748740835409,TRUE
"IT AUTOMATION AND MONITORING ENGINEER",2020,23,,,,,108.414239794744,117.935753675601,TRUE
"IT AUTOMATION AND MONITORING ENGINEER",2021,24,,,,,110.65187123857,119.137579303534,TRUE
"IT AUTOMATION AND MONITORING ENGINEER",2022,33,106000,106027.787878788,119940.930782467,100,116.237048769221,119.968709204972,FALSE
"IT AUTOMATION AND MONITORING ENGINEER",2023,40,111491.5,111439.775,119817.149393,105.180660377358,122.385199421188,125.45294384081,FALSE
"IT AUTOMATION AND MONITORING ENGINEER",2024,44,109146,113308.272727273,113407.12283418,102.967924528302,126.5824846726,131.901715171281,FALSE
"IT AUTOMATION AND MONITORING ENGINEER",2025,50,117473.5,116261.34,117473.5,110.824056603774,131.524337931956,138.829406942636,FALSE
"IT INFRASTRUCTURE ENGINEER",2017,11,,,,,102.847025381756,109.624915604859,TRUE
"IT INFRASTRUCTURE ENGINEER",2018,12,,,,,104.675046235713,112.134414076345,TRUE
"IT INFRASTRUCTURE ENGINEER",2019,14,,,,,106.530687797474,114.748740835409,TRUE
"IT INFRASTRUCTURE ENGINEER",2020,25,,,,,108.414239794744,117.935753675601,TRUE
"IT INFRASTRUCTURE ENGINEER",2021,25,,,,,110.65187123857,119.137579303534,TRUE
"IT INFRASTRUCTURE ENGINEER",2022,31,130000,121946.483870968,147097.367940761,100,116.237048769221,119.968709204972,FALSE
"IT INFRASTRUCTURE ENGINEER",2023,43,137917,133043.604651163,148215.97873232,106.09,122.385199421188,125.45294384081,FALSE
"IT INFRASTRUCTURE ENGINEER",2024,46,142638.5,138894.456521739,148207.18936455,109.721923076923,126.5824846726,131.901715171281,FALSE
"IT INFRASTRUCTURE ENGINEER",2025,50,147877,144911.36,147877,113.751538461538,131.524337931956,138.829406942636,FALSE
"IT PROJECT SPECIALIST",2017,17,,,,,102.847025381756,109.624915604859,TRUE
"IT PROJECT SPECIALIST",2018,26,,,,,104.675046235713,112.134414076345,TRUE
"IT PROJECT SPECIALIST",2019,87,97138,101945.896551724,119927.988846959,100,106.530687797474,114.748740835409,FALSE
"IT PROJECT SPECIALIST",2020,150,108000,108382.106666667,131021.796800349,111.18202968972,108.414239794744,117.935753675601,FALSE
"IT PROJECT SPECIALIST",2021,147,109990,109213.727891156,130737.61670009,113.230661533077,110.65187123857,119.137579303534,FALSE
"IT PROJECT SPECIALIST",2022,194,111240,111785.912371134,125870.086228695,114.517490580411,116.237048769221,119.968709204972,FALSE
"IT PROJECT SPECIALIST",2023,220,120925,121534.954545455,129955.097835696,124.487842039161,122.385199421188,125.45294384081,FALSE
"IT PROJECT SPECIALIST",2024,269,123806,124257.695167286,128639.457695275,127.453725627458,126.5824846726,131.901715171281,FALSE
"IT PROJECT SPECIALIST",2025,288,127830,127876.975694444,127830,131.596285696638,131.524337931956,138.829406942636,FALSE
"IT SECURITY SPECIALIST",2017,7,,,,,102.847025381756,109.624915604859,TRUE
"IT SECURITY SPECIALIST",2018,35,105018,112122.342857143,131955.25980313,100,104.675046235713,112.134414076345,FALSE
"IT SECURITY SPECIALIST",2019,54,117877,117182.703703704,145532.660146523,112.244567597936,106.530687797474,114.748740835409,FALSE
"IT SECURITY SPECIALIST",2020,82,125343,124885.865853659,152061.713669871,119.353825058561,108.414239794744,117.935753675601,FALSE
"IT SECURITY SPECIALIST",2021,89,125000,125037.426966292,148578.980702893,119.027214382296,110.65187123857,119.137579303534,FALSE
"IT SECURITY SPECIALIST",2022,97,135000,130285.443298969,152754.959015406,128.54939153288,116.237048769221,119.968709204972,FALSE
"IT SECURITY SPECIALIST",2023,81,144200,144464.481481481,154968.162976286,137.309794511417,122.385199421188,125.45294384081,FALSE
"IT SECURITY SPECIALIST",2024,82,146918,146468.292682927,152653.763514486,139.897922260946,126.5824846726,131.901715171281,FALSE
"IT SECURITY SPECIALIST",2025,98,152313,151028.224489796,152313,145.035136833686,131.524337931956,138.829406942636,FALSE
"IT SENIOR ASSOCIATE",2014,41,83333,85492.1951219512,109603.176528837,100,100,100,FALSE
"IT SENIOR ASSOCIATE",2015,38,85658,86612.947368421,112118.133800473,102.790011160045,100.484295953631,102.913721782668,FALSE
"IT SENIOR ASSOCIATE",2016,34,83333,86767.9411764706,108448.783062281,100,101.0644595854,106.641178909451,FALSE
"IT SENIOR ASSOCIATE",2017,34,92014,95562.1176470588,117670.689896469,110.417241668967,102.847025381756,109.624915604859,FALSE
"IT SENIOR ASSOCIATE",2018,36,92014,95659.5277777778,115615.716120334,110.417241668967,104.675046235713,112.134414076345,FALSE
"IT SENIOR ASSOCIATE",2019,39,92014,94504.7692307692,113601.823856411,110.417241668967,106.530687797474,114.748740835409,FALSE
"IT SENIOR ASSOCIATE",2020,41,99599,101372.097560976,120829.999439981,119.519278077112,108.414239794744,117.935753675601,FALSE
"IT SENIOR ASSOCIATE",2021,39,99599,101506.692307692,118386.54319222,119.519278077112,110.65187123857,119.137579303534,FALSE
"IT SENIOR ASSOCIATE",2022,38,99599,101294.763157895,112698.082688707,119.519278077112,116.237048769221,119.968709204972,FALSE
"IT SENIOR ASSOCIATE",2023,34,99599,102114.058823529,107036.574648233,119.519278077112,122.385199421188,125.45294384081,FALSE
"IT SENIOR ASSOCIATE",2024,34,99599,100300.764705882,103487.40244408,119.519278077112,126.5824846726,131.901715171281,FALSE
"IT SENIOR ASSOCIATE",2025,39,114482,115382.717948718,114482,137.378949515798,131.524337931956,138.829406942636,FALSE
"IT SERVICE MANAGEMENT SPECIALIST",2016,3,,,,,101.0644595854,106.641178909451,TRUE
"IT SERVICE MANAGEMENT SPECIALIST",2017,5,,,,,102.847025381756,109.624915604859,TRUE
"IT SERVICE MANAGEMENT SPECIALIST",2018,4,,,,,104.675046235713,112.134414076345,TRUE
"IT SERVICE MANAGEMENT SPECIALIST",2019,7,,,,,106.530687797474,114.748740835409,TRUE
"IT SERVICE MANAGEMENT SPECIALIST",2020,35,102935,103036.657142857,124877.117163369,100,108.414239794744,117.935753675601,FALSE
"IT SERVICE MANAGEMENT SPECIALIST",2021,41,102935,103254.170731707,122351.819029218,100,110.65187123857,119.137579303534,FALSE
"IT SERVICE MANAGEMENT SPECIALIST",2022,38,105637.5,104927.473684211,119530.755429555,102.62544324088,116.237048769221,119.968709204972,FALSE
"IT SERVICE MANAGEMENT SPECIALIST",2023,47,112455,110077.14893617,120852.598942429,109.248554913295,122.385199421188,125.45294384081,FALSE
"IT SERVICE MANAGEMENT SPECIALIST",2024,48,110956,108099.75,115287.786278831,107.792296109195,126.5824846726,131.901715171281,FALSE
"IT SERVICE MANAGEMENT SPECIALIST",2025,55,115015,113782.381818182,115015,111.735561276534,131.524337931956,138.829406942636,FALSE
"IT SUPPORT ASSISTANT",2014,70,36804,36180.4857142857,48406.217332477,100,100,100,FALSE
"IT SUPPORT ASSISTANT",2015,63,36804,37073.8095238095,48172.917840629,100,100.484295953631,102.913721782668,FALSE
"IT SUPPORT ASSISTANT",2016,71,36804,36968.5070422535,47896.3797274092,100,101.0644595854,106.641178909451,FALSE
"IT SUPPORT ASSISTANT",2017,66,40639,40767.3787878788,51970.5606397137,110.420063036626,102.847025381756,109.624915604859,FALSE
"IT SUPPORT ASSISTANT",2018,56,40639,40392.1428571429,51062.9587607782,110.420063036626,104.675046235713,112.134414076345,FALSE
"IT SUPPORT ASSISTANT",2019,48,40639,40740.3333333333,50173.5009857272,110.420063036626,106.530687797474,114.748740835409,FALSE
"IT SUPPORT ASSISTANT",2020,51,43990,43835.5294117647,53367.1189004383,119.525051624823,108.414239794744,117.935753675601,FALSE
"IT SUPPORT ASSISTANT",2021,50,43990,43933.68,52287.9148889621,119.525051624823,110.65187123857,119.137579303534,FALSE
"IT SUPPORT ASSISTANT",2022,41,43990,44085.3170731707,49775.4862747238,119.525051624823,116.237048769221,119.968709204972,FALSE
"IT SUPPORT ASSISTANT",2023,49,43990,43656.5306122449,47274.9617845134,119.525051624823,122.385199421188,125.45294384081,FALSE
"IT SUPPORT ASSISTANT",2024,25,,,,,126.5824846726,131.901715171281,TRUE
"IT SUPPORT ASSISTANT",2025,20,,,,,131.524337931956,138.829406942636,TRUE
"JOB OPPORTUNITY SPECIALIST",2014,1409,41101,40741.9474804826,54057.8181334132,100,100,100,FALSE
"JOB OPPORTUNITY SPECIALIST",2015,1439,42981,42185.637943016,56258.0203702879,104.574097953821,100.484295953631,102.913721782668,FALSE
"JOB OPPORTUNITY SPECIALIST",2016,1505,44056,42830.3275747508,57334.0643753597,107.189606092309,101.0644595854,106.641178909451,FALSE
"JOB OPPORTUNITY SPECIALIST",2017,1417,45378,44592.1482004234,58030.9579642445,110.406072844943,102.847025381756,109.624915604859,FALSE
"JOB OPPORTUNITY SPECIALIST",2018,1329,45378,44982.1166290444,57017.5187048548,110.406072844943,104.675046235713,112.134414076345,FALSE
"JOB OPPORTUNITY SPECIALIST",2019,1180,47327,46935.1677966102,58430.6031435693,115.148049925793,106.530687797474,114.748740835409,FALSE
"JOB OPPORTUNITY SPECIALIST",2020,1220,48747,48031.0926229508,59138.1437835796,118.602953699423,108.414239794744,117.935753675601,FALSE
"JOB OPPORTUNITY SPECIALIST",2021,1178,48747,48334.6672325976,57942.2365785914,118.602953699423,110.65187123857,119.137579303534,FALSE
"JOB OPPORTUNITY SPECIALIST",2022,1104,48747,48416.6630434783,55158.1184231407,118.602953699423,116.237048769221,119.968709204972,FALSE
"JOB OPPORTUNITY SPECIALIST",2023,1377,53266,53398.718228032,57243.648884153,129.597820004379,122.385199421188,125.45294384081,FALSE
"JOB TRAINING PARTICIPANT",2025,9,,,,,131.524337931956,138.829406942636,TRUE
"JUNIOR PUBLIC HEALTH NURSE",2014,23,,,,,100,100,TRUE
"JUNIOR PUBLIC HEALTH NURSE",2015,23,,,,,100.484295953631,102.913721782668,TRUE
"JUNIOR PUBLIC HEALTH NURSE",2016,14,,,,,101.0644595854,106.641178909451,TRUE
"JUNIOR PUBLIC HEALTH NURSE",2017,16,,,,,102.847025381756,109.624915604859,TRUE
"JUNIOR PUBLIC HEALTH NURSE",2018,15,,,,,104.675046235713,112.134414076345,TRUE
"JUNIOR PUBLIC HEALTH NURSE",2019,14,,,,,106.530687797474,114.748740835409,TRUE
"JUNIOR PUBLIC HEALTH NURSE",2020,14,,,,,108.414239794744,117.935753675601,TRUE
"JUNIOR PUBLIC HEALTH NURSE",2021,13,,,,,110.65187123857,119.137579303534,TRUE
"JUNIOR PUBLIC HEALTH NURSE",2022,14,,,,,116.237048769221,119.968709204972,TRUE
"JUNIOR PUBLIC HEALTH NURSE",2023,11,,,,,122.385199421188,125.45294384081,TRUE
"JUNIOR PUBLIC HEALTH NURSE",2024,12,,,,,126.5824846726,131.901715171281,TRUE
"JUNIOR PUBLIC HEALTH NURSE",2025,11,,,,,131.524337931956,138.829406942636,TRUE
"JUVENILE COUNSELOR",2014,285,40224,39413.550877193,52904.3496897499,100,100,100,FALSE
"JUVENILE COUNSELOR",2015,247,42064,41671.5182186235,55057.7550279377,104.574383452665,100.484295953631,102.913721782668,FALSE
"JUVENILE COUNSELOR",2016,232,43116,42847.3103448276,56110.7572091885,107.189737470167,101.0644595854,106.641178909451,FALSE
"JUVENILE COUNSELOR",2017,199,44409,44156.6532663317,56791.7672051243,110.40423627685,102.847025381756,109.624915604859,FALSE
"JUVENILE COUNSELOR",2018,186,59000,55747.6612903226,74133.5802280054,146.678599840891,104.675046235713,112.134414076345,FALSE
"LAB SPECIALIST/ASSISTANT",2014,116,68094,69274.9568965517,89560.182671386,100,100,100,FALSE
"LAB SPECIALIST/ASSISTANT",2015,110,72816,73535.0818181818,95309.183389937,106.9345316768,100.484295953631,102.913721782668,FALSE
"LAB SPECIALIST/ASSISTANT",2016,103,75358,76407.145631068,98070.1930088605,110.667606543895,101.0644595854,106.641178909451,FALSE
"LAB SPECIALIST/ASSISTANT",2017,95,78787,80799.1578947368,100755.544209285,115.703292507416,102.847025381756,109.624915604859,FALSE
"LAB SPECIALIST/ASSISTANT",2018,82,86766,85491.5365853659,109021.596984121,127.420918142568,104.675046235713,112.134414076345,FALSE
